,IDs,Title,Abstract
1141,2-s2.0-67651115860,Regional differences between grey and white matter in cuprizone induced demyelination,"<p>Cuprizone feeding is a commonly used model to study experimental de- and remyelination, with the corpus callosum being the most frequently investigated white matter tract. We have previously shown that demyelination is also extensive in the cerebral cortex in the cuprizone model. In the current study, we have performed a detailed analysis of the dynamics of demyelination in the cortex in comparison to the corpus callosum. Prominent and almost complete demyelination in the corpus callosum was observed after 4.5-5 weeks of 0.2% cuprizone feeding, whereas complete cortical demyelination was only observed after 6 weeks of cuprizone feeding. Interestingly, remyelination in the corpus callosum occurred even before the termination of cuprizone administration. Accumulation of microglia in the corpus callosum started as early as week 3 reaching its maximum at week 4.5 and was still significantly elevated at week 6 of cuprizone treatment. Within the cortex only a few scattered activated microglial cells were found. Furthermore, the intensity of astrogliosis, accumulation of oligodendrocyte progenitor cells and nestin positive cells differed between the two areas investigated. The time course and dynamics of demyelination differ in the corpus callosum and in the cortex, suggesting different underlying pathomechanisms. © 2009 Elsevier B.V. All rights reserved.</p>"
1142,2-s2.0-68649083462,Corpus callosum function in verbal dichotic listening: Inferences from a longitudinal follow-up of Relapsing-Remitting Multiple Sclerosis patients,"<p>This study conducted a follow-up of 13 early-onset slightly disabled Relapsing-Remitting Multiple Sclerosis (RRMS) patients within an year, evaluating both CC area measurements in a midsagittal Magnetic Resonance (MR) image, and Dichotic Listening (DL) testing with stop consonant vowel (C-V) syllables. Patients showed a significant progressive loss of posterior CC areas (isthmus and splenium) related to increasing EDSS scores and an enhancing right ear advantage (REA) over time. A significant correlation between posterior CC areas and DL scores emerged in both evaluations, being negative for the right and positive for the left ear. The pattern of correlations suggests that the CC can serve an inhibitory and also excitatory influence on the contralateral hemisphere when studying the phonological processing of language. Statement of significance to the neuroscience of language: The scope of the manuscript is language lateralization. The task used in the experiment is a verbal dichotic listening task, tapping the most basic phonological aspects of language. Finally, the available research is scarce when focusing on the interhemispheric excitation or inhibition of the corpus callosum in linguistic functioning. © 2009 Elsevier Inc. All rights reserved.</p>"
1143,2-s2.0-68549092842,Difference in disease burden and activity in pediatric patients on brain magnetic resonance imaging at time of multiple sclerosis onset vs adults,"<p>Objective: To compare initial brain magnetic resonance imaging (MRI) characteristics of children and adults at multiple sclerosis (MS) onset. Design: Retrospective analysis of features of first brain MRI available at MS onset in patients with pediatriconset and adult-onset MS. Setting: A pediatric and an adult MS center. Patients: Patients with pediatric-onset &lt;18 years) and adult-onset (≥18 years) MS. Main Outcome Measures: Weevaluated initial and second (when available) brain MRI scans obtained at the time of firstMSsymptoms for lesions that were T2-bright, ovoid and well defined, large (≥1cm), or enhancing. Results: We identified 41 patients with pediatric-onset MS and 35 patients with adult-onset MS. Children had a higher number of total T2- (median, 21 vs 6; P&lt;.001) and large T2-bright areas (median, 4 vs 0; P&lt;.001) than adults. Children more frequently had T2-bright foci in the posterior fossa (68.3% vs 31.4%; P=.001) and enhancing lesions (68.4% vs 21.2%; P&lt;.001) than adults. On the second brain MRI, children had more new T2-bright (median, 2.5 vs 0; P&lt;.001) and gadolinium-enhancing foci (P&lt;.001) than adults. Except for corpus callosum involvement, race/ethnicity was not strongly associated with disease burden or lesion location on the first scan, although other associations cannot be excluded because of the width of the confidence intervals. Conclusion: While it is unknown whether the higher disease burden, posterior fossa involvement, and rate of new lesions in pediatric-onset MS are explained by age alone, these characteristics have been associated with worse disability progression in adults. ©2009 American Medical Association. All rights reserved.</p>"
1144,2-s2.0-67650489029,Abnormal connectivity of the sensorimotor network in patients with MS: A multicenter fMRI study,"<p>In this multicenter study, we used dynamic causal modeling to characterize the abnormalities of effective connectivity of the sensorimotor network in 61 patients with multiple sclerosis (MS) compared with 74 age-matched healthy subjects. We also investigated the correlation of such abnormalities with findings derived from structural MRI. In a subgroup of subjects, diffusion tensor (DT) MRI metrics of the corpus callosum and the left corticospinal tract (CST) were also assessed. MS patients showed increased effective connectivity relative to controls between: (a) the left primary SMC and the left dorsal premotor cortex (PMd), (b) the left PMd and the supplementary motor areas (SMA), (c) the left secondary sensorimotor cortex (SII) and the SMA, (d) the right SII and the SMA, (e) the left SII and the right SII, and (f) the right SMC and the SMA. MS patients had relatively reduced effective connectivity between the left SMC and the right cerebellum. No interaction was found between disease group and center. Coefficients of altered connectivity were weakly correlated with brain T2 LV, but moderately correlated with DT MRI-measured damage of the left CST. In conclusion, large multicenter fMRI studies of effective connectivity changes in diseased people are feasible and can facilitate studies with sample size large enough for robust outcomes. Increased effective connectivity in the patients for the simple motor task suggests local network modulation contributing to enhanced long-distance effective connectivity in MS patients. This extends and generalizes previous evidence that enhancement of effective connectivity may provide an important compensatory mechanism in MS. © 2008 Wiley-Liss, Inc.</p>"
1145,2-s2.0-67650433399,Corpus callosum damage and cognitive dysfunction in benign MS,"<p>Corpus callosum (CC), the largest compact white matter fiber bundle of the human brain involved in interhemispheric transfer, is frequently damaged in the course ofmultiple sclerosis (MS). Cognitive impairment is one of the factors affecting quality of life of patientswith benignMS (BMS). The aimof this study was to investigate the relationship between the cognitive profile of BMS patients and the extent of tissue damage in the CC. Brain conventional and DTMRI scans were acquired from 54BMS patients and 21 healthy controls. Neuropsychological tests (NPT) exploring memory, attention, and frontal lobe cognitive domains were administered to the patients. DT tractography was used to calculate themean diffusivity (MD) and fractional anisotropy (FA) of the CC normal appearing white matter (NAWM). An index of CC atrophy was also estimated. Nine (17%) BMS patients fulfilled criteria for cognitive impairment. Compared with controls, BMS had significantly different CC diffusivity and volumetry (P &lt; 0.001). Compared with cognitively preserved patients, those with CI had significantly higher CC lesion volume (LV) (P = 0.02) andNAWMMD(P = 0.02). The scores obtained at PASAT were significantly correlated withCCT2 LV, andNAWMFA andMD(r values ranging from20.31 to 0.66, P values ranging from0.04 to &lt;0.001). Cognitive impairment inBMS is associated with the extent of CC damage in terms of both focal lesions and diffuse fiber bundle injury. MRI assessment of topographical distribution of tissue damage may represent a rewarding strategy for understanding the subtle clinical deficits of patients with BMS. ©2008 Wiley-Liss, Inc.</p>"
1146,2-s2.0-67649613550,Is a Reversible Splenial Lesion a Sign of Encephalopathy?,"<p>A reversible splenial lesion of the corpus callosum has been recognized in patients with mild encephalitis/encephalopathy associated with various infectious diseases. All reported cases of encephalitis/encephalopathy, by definition, present with neurologic signs, many of which involve seizures or mildly altered states of consciousness, such as drowsiness. We report an 8-year-old boy with influenza A infection not associated with neurologic signs, whose brain magnetic resonance images incidentally revealed a reversible splenial lesion in the corpus callosum. This case indicates that a transient splenial lesion in the corpus callosum may occur during a febrile illness, without neurologic manifestations. Therefore, physicians should not diagnose or treat a patient as encephalopathic merely because of the presence of a splenial lesion on magnetic resonance imaging. © 2009 Elsevier Inc. All rights reserved.</p>"
1147,2-s2.0-84889452644,Other Disorders of the Nervous System,<p>[No abstract available]</p>
1148,2-s2.0-67649819311,White matter lesions in spastic paraplegia,<p>[No abstract available]</p>
1149,2-s2.0-67649649919,SPG5-related spastic paraplegia and white matter abnormalities,<p>[No abstract available]</p>
1150,2-s2.0-67349223504,3 T MRI relaxometry detects T2 prolongation in the cerebral normal-appearing white matter in multiple sclerosis,"<p>MRI at 3 T has increased sensitivity in detecting overt multiple sclerosis (MS) brain lesions; a growing body of data suggests clinically relevant damage occurs in the normal-appearing white matter (NAWM). We tested a novel pulse sequence to determine whether 3 T MRI spin-spin relaxometry detected damage in NAWM of MS patients (n = 13) vs. age-matched normal controls [(NL) (n = 11)]. Baseline characteristics of the MS group were: age (mean ± SD) 42.5 ± 5.4 (range 33-51 years), disease duration 9.0 ± 6.4 (range 1-22 years), Expanded Disability Status Scale score 2.5 ± 1.7 (range 1-6.5). Brain MRI measures, obtained at 3 T, included global and regional NAWM transverse relaxation rate [R2 (= 1 / T2)], derived from 3D fast spin-echo T2 prepared images, and global white matter volume fraction derived from SPGR images. The regional NAWM areas investigated were the frontal lobe, parietal lobe, and the genu and splenium of the corpus callosum. Mean NAWM R2 was lower (indicating T2 prolongation) in MS than NL in the whole brain (p = 0.00047), frontal NAWM (p = 0.00015), parietal NAWM (p = 0.0069) and callosal genu (p = 0.0019). Similarly, R2 histogram peak position was lower in NAWM in MS than NL in the whole brain (p = 0.019). However, the normalized WM volume fractions were similar in both MS and NL (p &gt; 0.1). This pilot study suggests that a novel 3D fast spin-echo pulse sequence at 3 T, used to derive R2 relaxation maps, can detect tissue damage in the global and regional cerebral NAWM of MS patients that is missed by conventional lesion and atrophy measures. Such findings may represent demyelination, inflammation, glial proliferation and axonal loss. © 2009 Elsevier Inc. All rights reserved.</p>"
1151,2-s2.0-66949143968,SJL mice exposed to cuprizone intoxication reveal strain and gender pattern differences in demyelination,"<p>The role of mouse strain and the influence of gender on demyelination were explored for the first time in SJL mice using the cuprizone intoxication model. We document here that SJL mice display a unique pattern of demyelination that did not follow the profile that is well-characterized in C57BL/6 mice. The SJL mice did not readily demyelinate at the midline within the corpus callosum but showed greater demyelination immediately lateral to midline. During continuous exposure to cuprizone, demyelination was not complete and appeared to plateau after week 7. Importantly, female mice were partially resistant to demyelination, whereas male mice were more severely demyelinated. Differences in the number of mature oligodendrocytes were consistent with the extent of demyelination; however, microglia, astrocyte and oligodendrocyte precursor cell populations did not differ between male and female mice. Thus, genetic factors and gender influence susceptibility to demyelinating disease in the cuprizone model, which may provide additional insights into the variability observed in human demyelinating diseases such as multiple sclerosis. © 2008 International Society of Neuropathology.</p>"
1152,2-s2.0-66149168702,Occurrence of acute large and edematous callosal lesions in neuromyelitis optica,"<p>Background: The corpus callosum is commonly involved in multiple sclerosis (MS), but the characteristics of callosal lesions in neuromyelitis optica (NMO) are unknown. Objective: To reveal the features of callosal lesions in NMO in comparison to MS. Methods: We retrospectively reviewed the medical records and the brain magnetic resonance imaging films of 56 patients with MS and 22 patients with NMO. Results: In MS, 36 (64.3%) of 56 patients had callosal lesions, but only four patients had acute lesions. All such acute lesions were small, isolated and non-edematous, and the intensity was homotonic. Chronic lesions were observed in 34 patients with MS, and 32 (94%) of them presented small lesions located at the callosal lower margin (""hemi-oval pattern""). Meanwhile, four (18.2%) patients with NMO had callosal lesions, and three of them had acute lesions. Those acute lesions were multiple, large edematous ones with heterogeneous intensity (""marbled pattern""). In the chronic stage, the lesions shrank or disappeared. Conclusions: Acute large, edematous callosal lesions occasionally occur in NMO. Similar to longitudinally extensive transverse myelitis, such callosal lesions may reflect severe edematous inflammation in NMO, and may provide additional evidence that the pathogenesis in NMO is different from that in MS.</p>"
1153,2-s2.0-65649146502,"Frame-based stereotaxy in a frameless era: Current capabilities, relative role, and the positive- and negative predictive values of blood through the needle","<p>Introduction: In the modern era of frameless stereotaxis (FL), the role of frame-based (FB) stereotactic needle biopsy is evolving. Methods: Retrospective review of prospective database of 106 lesions in 91 consecutive patients undergoing FB stereotactic needle biopsy with a systematic ""geologic core"" technique by a single surgeon. Diagnostic accuracy was calculated comparing biopsy diagnosis with final pathology in 11 patients who underwent subsequent surgical resection. All instances of intra-operative bleeding through the needle were prospectively noted and compared with post-biopsy CT scan. Lesions were classified as risky for FL technique if they were (1) infratentorial or pineal, (2) within 10 mm of the circle of Willis or root of the Sylvian fissure, or (3) within 10 mm of deep cerebral veins. Results: Diagnostic yield was 94%. Diagnostic accuracy was 91%. Of 18 lesions involving the corpus callosum, 13 (72.2%) were GBM 2 were anaplastic astrocytoma, and 1 each were found to be anaplastic oligodendroglioma, primary central nervous system lymphoma (PCNSL) and tumescent MS. Of 25 multifocal lesions, malignant primary brain tumor was diagnosed in 17 (68%) (11 GBM, 3 PCNSL, 2 anaplastic ologodendroglioma, and 1 anaplastic astrocytoma). Mortality was 0%. Three patients developed temporary neurologic deficits and one had permanent deficit. Absence of persistent blood through the biopsy needle had a negative predicative value of 98.8% for subsequent neuroimaging blood &gt;5 mm diameter. According to our criteria, 80% of patients would have been candidates for FL biopsy. Conclusions: Stereotactic biopsy is an effective, safe and important technique for histologic diagnosis of brain lesions, particularly for multifocal and corpus callosum lesions. Post-biopsy CT can be safely reserved for patients who demonstrate persistent bleeding through the biopsy needle. FB stereotaxy remains an important technique for the 20% with small or deep seated lesions or when it is advantageous to avoid an incision, a burr hole or general anesthesia. © The Author(s) 2009.</p>"
1154,2-s2.0-67651006459,Occurrence of ankylosing spondylitis and multiple sclerosis-like syndrome in a HLA-B27 positive patient,"<p>Occurrence of multiple sclerosis (MS) in patients with ankylosing spondylitis (AS) has been reported in isolated cases. We describe a white 33-year-old male with a definite familial HLAB27 positive AS and MS-like syndrome. The patient developed acute onset of gait difficulty, postural unsteadiness, dysarthria and right side weakness that resolved within 1 month; after 6 months he presented right-sided face sensory loss, disappeared after 2 weeks. Brain and cervical MRI was performed twice and showed disseminated lesions in space (multiple foci of increased signal intensity in the periventricular white matter, in the corpus callosum, in the hypothalamus, in the brainstem and in the cervical spinal cord) and in time (a new enhancing lesion &gt;3 months after the onset of the clinical event). Visual evoked potentials were markedly altered. Cerebrospinal fluid examination was negative for intrathecal production of oligoclonal bands. Differential diagnosis was considered and other pathologies were excluded. © Springer-Verlag 2009.</p>"
1155,2-s2.0-66549130593,Brain: A Journal of Neurology: Editorial,<p>[No abstract available]</p>
1156,2-s2.0-64749106319,"Case 12-2009: A 46-year-old man with migraine, aphasia, and hemiparesis and similarly affected family members",<p>[No abstract available]</p>
1157,2-s2.0-65549100690,Systemic inflammatory response reactivates immune-mediated lesions in rat brain,"<p>The potential association between microbial infection and reactivation of a multiple sclerosis (MS) lesion is an important issue that remains unresolved, primarily because of the absence of suitable animal models and imaging techniques. Here, we have evaluated this question in an empirical manner using immunohistochemistry and magnetic resonance imaging (MRI), before and after the induction of a systemic inflammatory response in two distinct models of MS. In a pattern-II-type focal myelin oligodendrocyte glycoprotein-experimental autoimmune encephalomyelitis model, systemic endotoxin injection caused an increase in regional cerebral blood volume (rCBV) around the lesion site after 6 h, together with a reduction in the magnetization transfer ratio of the lesioned corpus callosum. These changes were followed by an increase in the diffusion of tissue water within the lesion 24 h after endotoxin challenge and new leukocyte recruitment as revealed both immunohisto chemically and by MRI tracking of ultra small superparamagnetic iron oxide-labeled macrophages. Importantly, we detected in vivo expression of E- and P-selectin in quiescent lesions by MRI-detectable glyconano-particles conjugated to sialyl Lewis <sup>x</sup>. This finding may explain, at least in part, the ability of quiescent MS lesions to rapidly reinitiate the cell recruitment processes. In a pattern-I-type delayed-type hypersensitivity response model, a similar effect of endotoxin challenge on rCBV was observed, together with delayed breakdown of the blood-brain barrier, showing that systemic infection can alter the patho-genesis of MS-like lesions regardless of lesion etiology. These findings will have important implications for the management and monitoring of individuals with MS. Copyright © 2009 Society for Neuroscience.</p>"
1158,2-s2.0-61849169991,Fatigue in multiple sclerosis is associated with the disruption of frontal and parietal pathways,"<p>Background: Fatigue is one of the most frequent and disturbing symptoms in multiple sclerosis (MS), directly affecting the patient's quality of life. However, many questions remain unclear regarding the anatomic brain correlate of MS-related fatigue. Objective: To assess the relationship between fatigue and white matter lesion location and gray matter atrophy. Methods: In this study, 60 patients with MS were evaluated with the Modified Fatigue Impact Scale and magnetic resonance imaging. Location of white matter lesion was analyzed using a voxel-by-voxel lesion probability mapping approach and gray matter atrophy degree and location using an optimized voxel-based morphometry method. Results: We found a correlation between lesion load and fatigue score (T2 lesion load: r = 0.415, P = 0.001; T1 lesion load r = 0.328, P = 0.011). Moreover, fatigue correlated with lesions in the right parietotemporal (periatrial area, juxtaventricular white matter deep in the parietal lobe and callosal forceps) and left frontal (middle-anterior corpus callosum, anterior cingulum and centrum semiovale of the superior and middle frontal gyri) white matter regions (P &lt; 0.001 in all cases). Finally, fatigue score significantly correlated with gray matter atrophy in frontal regions, specifically, the left superior frontal gyrus and bilateral middle frontal gyri (P &lt; 0.001 in all cases). Conclusion: Our results suggest that the symptom of fatigue is associated with a disruption of brain networks involved in cognitive/ attentional processes. © SAGE Publications 2009.</p>"
1159,2-s2.0-58149288078,Regional DTI differences in multiple sclerosis patients,"<p>Diffusion tensor imaging (DTI) measures have shown to be sensitive to white matter (WM) damage in multiple sclerosis (MS), not only inside focal lesions but also in user-defined regions in the so-called normal-appearing white matter (NAWM). New analysis techniques for DTI measures are now available that allow for hypothesis-free localization of damage. We performed DTI measurements of 30 MS patients selected for low focal lesion loads, and of 31 age-matched healthy controls and analyzed these using tract-based spatial statistics (TBSS). Patients were found to have a lower fractional anisotropy (FA) compared to controls in a number of brain regions, including the fornices, the left corona radiata, the inferior longitudinal fasciculus in both hemispheres, both optic radiations, and parts of the corpus callosum. In the regions of reduced FA, an increase in radial diffusivity and a less pronounced increase of axial diffusivity were found. Neurocognitive assessment showed that patients had normal visuospatial memory performance, just-normal attention, and impaired processing speed; the latter was associated with abnormal FA in the corpus callosum, an area which was relatively devoid of lesions visible on proton density-weighted images in our patients. TBSS can be useful in future studies with other MS patient samples to provide an unbiased localization of damage and generate location-specific hypotheses. © 2008 Elsevier Inc. All rights reserved.</p>"
1160,2-s2.0-67650445627,Glioblastoma in multiple sclerosis: A case report,"<p>Cerebral tumor and multiple sclerosis (MS) relapses can show overlapping clinical and magnetic resonance imaging features. In a previous study we observed in relapsing MS patients increased T-bet, pSTAT1, and pSTAT3 expressions in circulating mononuclear cells. During the data analysis we observed that T-bet, pSTAT1, and pSTAT3 expression was not increased in circulating mononuclear cells from a relapsing-remitting (RR)MS patient with recent onset of new neurological signs due to glioblastoma multiforme. In conclusion, our patient represents an exemplary case which suggests that T-bet, pSTAT1, and pSTAT3 expression in peripheral blood mononuclear cells (PBMCs) might be useful to differentiate MS relapses from other noninflammatory diseases. © Springer Science+Business Media, LLC. 2009.</p>"
1161,2-s2.0-58249127253,Demyelination of the hippocampus is prominent in the cuprizone model,"<p>In multiple sclerosis demyelination not only affects the white matter, but also the grey matter of the brain. We have previously reported that in the murine cuprizone model for demyelination lesions occur in addition to the corpus callosum also in the neocortex and hippocampus. In the current study, we provide a detailed characterization of hippocampal demyelination in the cuprizone model. Male C57BL/6 mice were challenged with 0.2% cuprizone for 6 weeks. Defined structures within the hippocampus were investigated at week 0 (control), 3, 4, 4.5, 5, 5.5, and 6. Demyelination affected all hippocampal structures analyzed and was complete after 6 weeks of cuprizone treatment. Between the distinct hippocampal structures the temporal pattern of demyelination varied considerably. Furthermore, infiltration of activated microglia as well as astrogliosis was detected. In summary, cuprizone feeding provides a useful model for studying demyelination processes in the mouse hippocampus. © 2008 Elsevier Ireland Ltd. All rights reserved.</p>"
1162,2-s2.0-57049133488,Diffusion Tensor MR Imaging,"<p>Diffusion tensor (DT) MR imaging is able to detect and quantify multiple sclerosis (MS)-related tissue damage within and outside T2-visible lesions. DT MR imaging has also been shown to be sensitive to the evolution of MS damage over time and to provide in vivo correlates of MS clinical severity and paraclinical markers of long-term disease evolution. Recent developments of DT MR imaging postprocessing techniques, such as tractography and voxelwise analysis, are likely to improve our understanding of the mechanisms associated with the accumulation of disability in MS. Important issues remain to be addressed, such as a detailed definition of the actual features underlying diffusion changes in MS and the potential of the technique in the differential diagnosis of MS. © 2008 Elsevier Inc. All rights reserved.</p>"
1163,2-s2.0-85049117016,Remyelination failure in multiple sclerosis and vulnerability of oligodendrocytes to repeated insults,"<p>Oligodendrocytes (OL) synthesize myelin sheaths that insulate axons, forming the main components of the central nervous system (CNS) white matter. The considerable importance of this structure is well underlined by the fact that its lesions occuring during Multiple Sclerosis (MS) result often in patients severe disability. Permanent neurological deficit relies on axonal lesions that are associated with demyelination, and the remyelination process is impaired, for yet unknown reasons. To get insight into these pathophysiological phenomenons we have analyzed the capability of OL to synthesize myelin in MS chronic lesions. A constant and pronounced decrease in the number of myelinated fibres per OL compared to the adjacent normal appearing white matter (NAWM) was observed (Fressinaud, 2007). This suggests that, at the cellular level, OL are incapable of synthesizing an appropriate number of myelin sheaths. Thus, restricted metabolic capacities of OL could result in their failure to remyelinate a sufficient number of damaged fibres, and might represent an important mechanism in MS, since, conversely, the number of OL is less constantly decreased. This hypothesis was supported by two sets of experimental data in vivo, and in vitro. In vivo, rat corpus callosum demyelination by lysophosphatidyl choline (LPC) stereotaxic microinjection is followed by spontaneous remyelination, and this process is significantly accelerated by treatment with either platelet-derived growth factor (PDGF) (Allamargot et al., 2001), or neurotrophin-3 (NT-3) (Jean et al., 2003). As expected, given the known proliferative effect of these growth factors on OL progenitors (Besnard et al., 1987; Barres et al., 1994), the number of OL increased by 20% in NT-3 remyelinated lesions compared to animals receiving LPC only, and, more interestingly, the number of myelinated fibres per cell increased far more, up to 100%, compared to spontaneous remyelination. Thus, these results strengthen the hypothesis that a more efficient remyelination relies not only on the availability of a sufficient pool of myelinating OL, but also, individually, on an increased capability of OL to synthesize myelin sheaths in large amounts, and that this ability too might be partly lost in MS. Since MS often evolves on a remitting-relapsing pattern, the repetition of attacks could represent one of the main factors that account for the failure of OL to remyelinate adequately lesions; nevertheless, the consequences for OL of repeated insults were largely unknown. In order to mimic this schematically, we have constructed an in vitro paradigm in which OL from newborn rat brain, grown in pure cultures, were submitted to either a single exposure to LPC (2.10<sup>-5</sup> M, 24 h) (Fressinaud and Vallat, 1994), or to several LPC exposures, although for shorter periods and at lower concentration (0.5 10<sup>-5</sup> M, 4 × 6 h). Indeed, OL were very susceptible to multiple attacks versus a single one (despite a similar total dose and duration of treatment), and in particular mature OL - which are the myelinating cells, and constitute the major part of the population of cells of the OL lineage in the adult CNS -. Mature OL might thus represent the principal target of relapses during MS (Fressinaud, 2005). Taken together our results converge, and suggest that cells of the OL lineage are particularly vulnerable to multiple insults, which lead both to the death of numerous cells and to restricted capability to synthesize myelin by surviving OL. This defect could constitute one of the significant causes contributing to their failure to remyelinate axons in MS. Our data add to the accumulating scientific knowledge suggesting that early treatment and attempts to avoid relapses are needed for patients suffering from MS. © 2009 Nova Science Publishers, Inc.</p>"
1164,2-s2.0-77950972803,Atlas-based vs. individual-based deterministic tractography of corpus callosum in multiple sclerosis,"<p>Diffusion tensor (DT) magnetic resonance imaging is able to quantify tissue microstructure properties and to detect pathological changes even in the normal appearing tissues. DT sequence parameters which provide optimal SNR and minimum acquisition time, and an individual-based tractography post-processing allowed corpus callosum tractography even in multiple sclerosis (MS) patients also with no need of a-priori atlas. In this preliminary study, we were able to obtain reliable individual-based tractography in 28/30 MS patients. DT-derived indices computed in tracks obtained with individual-based tractography were able to differentiate healthy volunteers from MS patients better than the same indices computed with the atlas method. This indicates that such an optimized sequence may be a reliable tool to be used in future MS studies. ©2009 IEEE.</p>"
1165,2-s2.0-73449098553,Incidental mri anomalies suggestive of multiple sclerosis: The radiologically isolated syndrome,<p>[No abstract available]</p>
1166,2-s2.0-73349119953,Callosal lesion predicts future attacks after clinically isolated syndrome,"<p>BACKGROUND: Current MRI criteria can help predict a second attack after a clinically isolated syndrome (CIS). Given the known association between corpus callosum lesions (CC) and multiple sclerosis (MS), such lesions on MRI could provide additional predictive information. This study assessed whether the presence of CC lesion on MRI could, next to the modified Barkhof criteria, further enhance prediction of conversion from CIS to MS. METHODS: Follow-up study of 158 patients with CIS who underwent MRI after CIS was performed. MRI were scored for the Barkhof criteria and CC lesion. Patients were classified as having MS according to Poser criteria. Cox regression models were used for the time to conversion from CIS to MS. RESULTS: The Barkhof criteria and CC lesion were strongly associated with conversion to MS with hazard ratios (HR), respectively, of 2.6 (95% confidence interval [CI] 1.5-4.3) and 2.7 (95% CI 1.6-4.5). The HRs of CC lesion adjusted for the Barkhof criteria and the Barkhof criteria adjusted for CC lesion were similar (HRs 1.8, not significant). The combined prediction of the Barkhof criteria and CC lesion was 3.3 (95% CI 1.9-5.7). Patients not fulfilling the Barkhof criteria had a fourfold increased risk of MS (HR 3.8, 95% CI 1.5-9.3) when they had a lesion in the CC. CONCLUSIONS: Corpus callosum (CC) lesion and the Barkhof criteria both predicted conversion to multiple sclerosis (MS). When both variables were combined, the association was stronger. The assessment of CC lesion may be a useful additional tool for predicting conversion to MS in patients with clinically isolated syndrome. © 2009 by AAN Enterprises, Inc.</p>"
1167,2-s2.0-71949098701,A case report of primary central nervous system lymphoma preceded by cerebral and cerebellar lesion diminishing spontaneously: Consideration of two brain biopsy at the onset and after two years,"<p>A 57-year-old man suffered a generalized seizure. Brain MRI showed a Gadolinium (Gd) enhanced lesion with massive edema in the left frontal lobe. He received in a brain biopsy a diagnosis of ganglioglioma, probable. After two weeks from the biopsy, brain MRI showed spontaneous remmision of the lesion. Eighteen months after his seizure, a follow-up brain MRI showed a new lesion in the left cerebellar peduncle. However, the lesion also improved spontaneously. After 2 years from the onset, a follow-up examination showed a new lesion in the corpus callosum. At that time even though high dose corticosteroid was given with the diagnosis of multiple sclerosis, the lesion enlarged progressively and uveitis occurred at the same time. He received in the second biopsy a diagnosis of diffuse large B cell lymphoma. We report a case of primary central nervous system lymphoma preceded by cerebral and cerebellar lesion diminishing spontaneously, with consideration of two brain biopsy at the onset and after two years.</p>"
1168,2-s2.0-68549107850,Tissue-specific imaging is a robust methodology to differentiate in vivo T1 black holes with advanced multiple sclerosis-induced damage,"<p>BACKGROUND AND PURPOSE: Brains of patients with multiple sclerosis (MS) characteristically have ""black holes"" (BHs), hypointense lesions on T1-weighted (T1W) spin-echo (SE) images. Although conventional MR imaging can disclose chronic BHs (CBHs), it cannot stage the degree of their pathologic condition. Tissue-specific imaging (TSI), a recently introduced MR imaging technique, allows selective visualization of white matter (WM), gray matter (GM), and CSF on the basis of T1 values of classes of tissue. We investigated the ability of TSI-CSF to separate CBHs with longer T1 values, which likely represent lesions containing higher levels of destruction and unbound water. MATERIALS AND METHODS: Eighteen patients with MS, who had already undergone MR imaging twice (24 months apart) on a 1.5T scanner, underwent a 3T MR imaging examination. Images acquired at 1.5T included sequences of precontrast and postcontrast T1W SE, T2-weighted (T2W) SE, and magnetization transfer (MT). Sequences obtained at 3T included precontrast and postcontrast T1W SE, T2W SE, T1 inversion recovery prepared fast spoiled gradient recalled-echo (IR-FSPGR) and TSI. A BH on the 3T-IR-FSPGR was defined as a CBH if seen as a hypointense, nonenhancing lesion with a corresponding T2 abnormality for at least 24 months. CBHs were separated into 2 groups: those visible as hyperintensities on TSI-CSF (group A), and those not appearing on the TSI-CSF (group B). RESULTS: Mean MT ratios of group-A lesions (0.22 ± 0.06, 0.13-0.35) were lower (F <sub>1,13</sub> = 60.39; P &lt; .0001) than those of group-B lesions (0.32 ± 0.03, 0.27-0.36). CONCLUSIONS: Group-A lesions had more advanced tissue damage; thus, TSI is a potentially valuable method for qualitative and objective identification.</p>"
