,IDs,Title,Abstract
533,2-s2.0-85029577497,Oligodendrogenesis and neurogenesis in remyelination in the cuprizone model of multiple sclerosis: Correlation with the degree of lesion,"<p>In this research, a cuprizone model of multiple sclerosis (MS) was used to study oligodendrogenesis and neurogenesis in remyelination. It has been shown that, with the administration of cuprizone, the amount of myelin in a number of structures of white and gray matter and the level of neurogenesis decrease, while the level of oligodendrogenesis increases. The withdrawal of cuprizone leads to the restoration of myelin content, the reduction of the excessive production of oligodendrocytes and to the restoration of the number of neurons to control values. The negative correlation between the number of oligodendrocyte precursors (OPCs) and the degree of demyelination of the corpus callosum indicates migration of OLG precursors from the subventricular zone (SVZ) to the structure during demyelination. © Published under licence by IOP Publishing Ltd.</p>"
534,2-s2.0-85027712484,Inflammatory demyelination alters subcortical visual circuits,"<p>Background: Multiple sclerosis (MS) is an inflammatory demyelinating disease classically associated with axonal damage and loss; more recently, however, synaptic changes have been recognized as additional contributing factors. An anatomical area commonly affected in MS is the visual pathway; yet, changes other than those associated with inflammatory demyelination of the optic nerve, i.e., optic neuritis, have not been described in detail. Methods: Adult mice were subjected to a diet containing cuprizone to mimic certain aspects of inflammatory demyelination as seen in MS. Demyelination and inflammation were assessed by real-time polymerase chain reaction and immunohistochemistry. Synaptic changes associated with inflammatory demyelination in the dorsal lateral geniculate nucleus (dLGN) were determined by immunohistochemistry, Western blot analysis, and electrophysiological field potential recordings. Results: In the cuprizone model, demyelination was observed in retinorecipient regions of the subcortical visual system, in particular the dLGN, where it was found accompanied by microglia activation and astrogliosis. In contrast, anterior parts of the pathway, i.e., the optic nerve and tract, appeared largely unaffected. Under the inflammatory demyelinating conditions, as seen in the dLGN of cuprizone-treated mice, there was an overall decrease in excitatory synaptic inputs from retinal ganglion cells. At the same time, the number of synaptic complexes arising from gamma-aminobutyric acid (GABA)-generating inhibitory neurons was found increased, as were the synapses that contain the N-methyl-d-aspartate receptor (NMDAR) subunit GluN2B and converge onto inhibitory neurons. These synaptic changes were functionally found associated with a shift toward an overall increase in network inhibition. Conclusions: Using the cuprizone model of inflammatory demyelination, our data reveal a novel form of synaptic (mal)adaption in the CNS that is characterized by a shift of the excitation/inhibition balance toward inhibitory network activity associated with an increase in GABAergic inhibitory synapses and a possible increase in excitatory input onto inhibitory interneurons. In addition, our data recognize the cuprizone model as a suitable tool in which to assess the effects of inflammatory demyelination on subcortical retinorecipient regions of the visual system, such as the dLGN, in the absence of overt optic neuritis. © 2017 The Author(s).</p>"
535,2-s2.0-85027396826,Hyperpolarized <sup>13</sup>C MR metabolic imaging can detect neuroinflammation in vivo in a multiple sclerosis murine model,"<p>Proinflammatory mononuclear phagocytes (MPs) play a crucial role in the progression of multiple sclerosis (MS) and other neurodegenerative diseases. Despite advances in neuroimaging, there are currently limited available methods enabling noninvasive detection of MPs in vivo. Interestingly, upon activation and subsequent differentiation toward a proinflammatory phenotype MPs undergo metabolic reprogramming that results in increased glycolysis and production of lactate. Hyperpolarized (HP) <sup>13</sup>C magnetic resonance spectroscopic imaging (MRSI) is a clinically translatable imaging method that allows noninvasive monitoring of metabolic pathways in real time. This method has proven highly useful to monitor the Warburg effect in cancer, through MR detection of increased HP [1-<sup>13</sup>C]pyruvate-to-lactate conversion. However, to date, this method has never been applied to the study of neuroinflammation. Here, we questioned the potential of <sup>13</sup>C MRSI of HP [1-<sup>13</sup>C]pyruvate to monitor the presence of neuroinflammatory lesions in vivo in the cuprizone mouse model of MS. First, we demonstrated that <sup>13</sup>C MRSI could detect a significant increase in HP [1-<sup>13</sup>C]pyruvate-to-lactate conversion, which was associated with a high density of proinflammatory MPs. We further demonstrated that the increase in HP [1-<sup>13</sup>C]lactate was likely mediated by pyruvate dehydrogenase kinase 1 up-regulation in activated MPs, resulting in regional pyruvate dehydrogenase inhibition. Altogether, our results demonstrate a potential for <sup>13</sup>C MRSI of HP [1-<sup>13</sup>C]pyruvate as a neuroimaging method for assessment of inflammatory lesions. This approach could prove useful not only in MS but also in other neurological diseases presenting inflammatory components. © 2017, National Academy of Sciences. All rights reserved.</p>"
536,2-s2.0-85027266713,Effect of teriflunomide on cortex-basal ganglia-thalamus (CxBGTh) circuit glutamatergic dysregulation in the Theiler’s Murine Encephalomyelitis Virus mouse model of multiple sclerosis,"<p>Background: Pathology of gray matter is associated with development of physical and cognitive disability in patients with multiple sclerosis. In particular, glutamatergic dysregulation in the cortex-basal ganglia-thalamus (CxBGTh) circuit could be associated with decline in these behaviors. Objectives: To investigate the effect of an immunomodulatory therapy (teriflunomide, Aubagio<sup>®</sup>) on changes of the CxBGTh loop in the Theiler’s Murine Encephalomyelitis Virus, (TMEV) mouse model of MS. Methods: Forty-eight (48) mice were infected with TMEV, treated with teriflunomide (24) or control vehicle (24) and followed for 39 weeks. Mice were examined with MRS and volumetric MRI scans (0, 8, 26, and 39 weeks) in the cortex, basal ganglia and thalamus, using a 9.4T scanner, and with behavioral tests (0, 4, 8, 12, 17, 26, and 39 weeks). Within conditions, MRI measures were compared between two time points by paired samples t-test and across multiple time points by repeated measures ANOVA (rmANOVA), and between conditions by independent samples t-test and rmANOVA, respectively. Data were considered as significant at the p&lt;0.01 level and as a trend at p&lt;0.05 level. Results: In the thalamus, the teriflunomide arm exhibited trends toward decreased glutamate levels at 8 and 26 weeks compared to the control arm (p = 0.039 and p = 0.026), while the control arm exhibited a trend toward increased glutamate between 0 to 8 weeks (p = 0.045). In the basal ganglia, the teriflunomide arm exhibited a trend toward decreased glutamate earlier than the control arm, from 0 to 8 weeks (p = 0.011), resulting in decreased glutamate compared to the control arm at 8 weeks (p = 0.016). Conclusions: Teriflunomide may reduce possible excitotoxicity in the thalamus and basal ganglia by lowering glutamate levels. © 2017 Modica et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.</p>"
537,2-s2.0-85007158148,Midsagittal corpus callosum area and conversion to multiple sclerosis after clinically isolated syndrome: A multicentre Australian cohort study,"<p>Introduction: Patients presenting with clinically isolated syndrome (CIS) may proceed to clinically definite multiple sclerosis (CDMS). Midsagittal corpus callosum area (CCA) is a surrogate marker for callosal atrophy, and can be obtained from a standard MRI study. This study explores the relationship between CCA measured at CIS presentation (baseline) and at 5 years post presentation, with conversion from CIS to CDMS. The association between CCA and markers of disability progression is explored. Methods: Corpus callosum area was measured on MRI scans at presentation and 5-year review following diagnosis of a first demyelinating event, or evidence of progressive MS, in 143 participants in the Ausimmune/AusLong Study. Relationships between CCA (at baseline and follow-up) and clinical outcomes were assessed. Results: Mean CCA at baseline study was 6.63 cm<sup>2</sup> (SD 1.01). Patients who converted to MS by 5-year review (n = 100) had a significantly smaller mean CCA at follow-up (6.22 vs. 6.74, P = 0.007). Greater CCA reduction was associated with higher annualized relapse rate over follow-up. Conclusion: Baseline CCA obtained from standard MRI protocols may be compared with subsequent MRI examinations as a surrogate for neurodegeneration and cerebral atrophy in patients with MS. This study demonstrates an association between CCA and disability in individuals presenting with CIS who convert to MS. © 2016 The Royal Australian and New Zealand College of Radiologists</p>"
538,2-s2.0-84995785009,Cognitive impairment and magnetic resonance imaging correlates in primary progressive multiple sclerosis,"<p>Objectives: To characterize cognitive impairment in primary progressive multiple sclerosis (PPMS) and to correlate the pattern of cognitive deficits with brain magnetic resonance imaging (MRI) volumetric data. Materials and methods: In a multicenter cross-sectional study, we recruited consecutive patients with PPMS as well as age, sex, and education level-matched healthy controls (HC). All participants underwent neuropsychological (NP) assessment, and brain MRI was performed in patients with PPMS for analysis of lesion load, subcortical GM volumes, and regional cortical volumes. Results: We recruited 55 patients with PPMS and 36 HC. Thirty-six patients were included in the MRI analysis. Patients with PPMS performed significantly worse than HC in all NP tests. Subcortical GM volume was significantly correlated with all NP tests, except for Stroop Test, with the largest effect for the thalamus (r=−.516 [BVMT-R DR, P=.016 FDR-corrected] to r=.664 [SDMT, P&lt;.001 FDR-corrected]). In the stepwise linear regression model, thalamic volume was the only predictor of performance in all NP tests. Conclusion: Cognitive impairment is common in PPMS and affects all evaluated cognitive domains. Subcortical GM volume, particularly of the thalamus, is a strong predictor of cognitive performance, suggesting it has a central role in the pathophysiology of PPMS-related cognitive dysfunction. © 2016 John Wiley &amp; Sons A/S. Published by John Wiley &amp; Sons Ltd</p>"
539,2-s2.0-85022043192,Disconnection as a mechanism for social cognition impairment in multiple sclerosis,"<p>Objective: To assess the contribution of microstructural normal-appearing white matter (NAWM) damage to social cognition impairment, specifically in the theory of mind (ToM), in multiple sclerosis (MS). Methods: We enrolled consecutively 60 patients with MS and 60 healthy controls (HC) matched on age, sex, and education level. All participants underwent ToM testing (Eyes Test, Videos Test) and 3T brain MRI including conventional and diffusion tensor imaging sequences. Tract-based spatial statistics (TBSS) were applied for whole-brain voxel-wise analysis of fractional anisotropy (FA) and mean diffusivity (MD) on NAWM. Results: Patients with MS performed worse on both tasks of ToM compared to HC (Eyes Test 58.7 ± 13.8 vs 81.9 ± 10.4, p &lt; 0.001, Hedges g-1.886; Videos Test 75.3 ± 9.3 vs 88.1 ± 7.1, p &lt; 0.001, Hedges g-1.537). Performance on ToM tests was correlated with higher values of FA and lower values of MD across widespread white matter tracts. The largest effects (≥90% of voxels with statistical significance) for the Eyes Test were body and genu of corpus callosum, fornix, tapetum, uncinate fasciculus, and left inferior cerebellar peduncle, and for the Videos Test genu and splenium of corpus callosum, fornix, uncinate fasciculus, left tapetum, and right superior fronto-occipital fasciculus. Conclusions: These results indicate that a diffuse pattern of NAWM damage in MS contributes to social cognition impairment in the ToM domain, probably due to a mechanism of disconnection within the social brain network. Gray matter pathology is also expected to have an important role; thus further research is required to clarify the neural basis of social cognition impairment in MS. © 2017 American Academy of Neurology.</p>"
540,2-s2.0-85021914501,White matter changes and social cognitive function in MS,<p>[No abstract available]</p>
541,2-s2.0-84964650468,Retinal Neovascularisation in Susac Syndrome: A Rare Complication,"<p>Purpose: To report a case of Susac syndrome with ocular complications in the chronic stage of the disease. Methods: Case report. Results: A 37-year-old male patient of Indian origin presented with painless blurring of vision in the right eye. Ophthalmoscopic examination revealed vitreous hemorrhage in the right eye and NVE in both eyes well-documented angiographically. Old medical records revealed a previous attack of bilateral BRAO as a complete triad of Susac syndrome 10 years before, with an uncomplicated clinical course. Panretinal photocoagulation helped in stabilization of the condition. Conclusion: Ocular neovascularisation like NVE with vitreous hemorrhage can be a late manifestation of occlusive arteriolitis in Susac syndrome. © Taylor &amp; Francis.</p>"
542,2-s2.0-85019345901,Diffusion tensor imaging of normal-appearing white matter in patients with neuromyelitis optica spectrum disorder and multiple sclerosis,"<p>Background and purpose: The occult changes in normal-appearing white matter (NAWM) were investigated and compared amongst patients with neuromyelitis optica spectrum disorder (NMOSD), patients with multiple sclerosis (MS) and healthy controls (HCs) by applying tract-based spatial statistics to diffusion tensor imaging (DTI) data. Methods: Diffusion tensor imaging was performed with a 3-T scanner in 93 patients with NMOSD, 53 patients with MS and 43 HCs. Voxel-wise statistical analyses of the DTI data were performed using tract-based spatial statistics. Results: Compared to HCs, patients with NMOSD had significantly lower mean global fractional anisotropy, higher mean diffusivity and radial diffusivity, and no significant differences in axial diffusivity in their NAWM. Patients with MS demonstrated significantly lower mean global fractional anisotropy and higher mean diffusivity, axial diffusivity and radial diffusivity in the NAWM than did patients with NMOSD and HCs. Compared to patients with NMOSD, patients with MS had NAWM damage that was more extensive, particularly in the inferior cerebellar peduncle, external capsule, cingulum, superior fronto-occipital fasciculus and uncinate fasciculus. Conclusions: Using DTI, widespread occult damage was demonstrated in the NAWM of patients with NMOSD. However, the NAWM was less affected in patients with NMOSD than it was in patients with MS; specifically, the axonal injuries and diffusion abnormalities in the association fibers were more severe in patients with MS than they were in patients with NMOSD. © 2017 EAN</p>"
543,2-s2.0-85018860301,Matrine promotes oligodendrocyte development in CNS autoimmunity through the PI3K/Akt signaling pathway,"<p>Aims Matrine (MAT), a quinolizidine alkaloid derived from the herb Radix Sophorae flavescens, has been recently found to be beneficial in experimental autoimmune encephalomyelitis (EAE), an animal model of multiple sclerosis, mainly through its anti-inflammatory effect. In the present study, we tested the effect of MAT on ongoing EAE and defined possible mechanisms underlying its effects on myelination and oligodendrocytes. Main methods EAE was induced in C57BL/6 mice and MAT treatment was started at disease onset. Clinical scores were monitored daily; spinal cords and the corpus callosum brain region of mice were harvested on day 23 p.i. for inflammatory infiltration and demyelination of the central nervous system. Myelin content and the development of oligodendrocytes and their precursors were determined by immunostaining, and expression of p-Akt, p-mTOR, p-PI3K, and p-P70S6 was determined by Western blot. Key findings MAT effectively suppressed EAE severity and increased the expression of proteolipid protein, a myelin protein that is a marker of CNS myelin. MAT treatment largely increased the number of mature oligodendrocytes, and significantly activated the PI3K/Akt/mTOR signaling pathway, which is required for oligodendrocyte survival and axon myelination. Significance These findings demonstrate a beneficial effect of MAT on oligodendrocyte differentiation and myelination during EAE, most likely through activating the PI3K/Akt/mTOR signaling pathway. © 2017</p>"
544,2-s2.0-85018412342,"The effect of morphological and microstructural integrity of the corpus callosum on cognition, fatigue and depression in mildly disabled MS patients","<p>Aim To assess the value of callosal morphological and microstructural integrity in assessing different cognitive domains, fatigue and depression in mildly disabled multiple sclerosis (MS) patients. Materials and methods We assessed 29 mildly disabled MS patients and 15 healthy controls using 3T magnetic resonance images (T1-weighted, FLAIR and DTI) and neuropsychological tests assessing different cognitive functions, depression and fatigue. We compared the added value of morphological measures (corpus callosum area corrected for total intracranial volume, index, circularity and the more detailed thickness profile) and diffusion features (fractional anisotropy and mean diffusivity) in multilinear models including standard clinical and whole-brain parameters in assessing neuropsychological scores. Results Even in mildly disabled MS patients, a significant reduction of the corpus callosum (p &lt; 0.001) was observed in comparison to healthy controls. Callosal area, index and circularity were significantly (p &lt; 0.002) related to whole-brain white matter volume, T2 lesion load and deep grey matter volume, but not with cortical grey matter. The combination of commonly used imaging and clinical parameters explained between 7% (Fatigue) and 50% (processing speed, verbal memory) of the adjusted variance. Inclusion of the mean diffusivity increased the adjusted R<sup>2</sup> significantly to 69% (p = 0.004) and 71% (p = 0.002) for visuospatial and verbal memory respectively. Conclusion Our results show that callosal features may be used as an alternative to measuring whole-brain volumes. Furthermore, the microstructural integrity of the corpus callosum can help to predict an MS patient's memory performance. © 2017 Elsevier Inc.</p>"
545,2-s2.0-85017249861,The association between retinal nerve fibre layer thickness and corpus callosum index in different clinical subtypes of multiple sclerosis,"<p>The objective of this paper is to evaluate the association between physical disability in multiple sclerosis (MS) patients, the thickness of the retinal nerve fibre layer (RNFL) and corpus callosum volumes, as expressed by the corpus callosum index (CCI). This study was based on a cohort of 212 MS patients and 52 healthy control subjects, who were age and gender matched. The MS patients included 144 women and 177 relapsing-remitting MS (RRMS) patients. Peripapillary and volumetric optical coherence tomography (OCT) scans of the macula were performed using spectral-domain OCT technology. All magnetic resonance imaging (MRI) scans were performed using 1.5-T systems. CCI and RNFL were lower in MS than healthy control subjects (0.341 versus 0.386, p &lt; 0.01 and 92.1 versus 105.0, p &lt; 0.01). In addition, CCI correlated with RNFL (r = 0.464, p &lt; 0.01). This was also true for the subgroup of patients with no history of optic neuritis (ON). There is a correlation between the thickness of the RNFL and CCI values in MS patients with no history of ON, which suggests that OCT might be a suitable marker for neurodegeneration in MS clinical trials. © 2017, Springer-Verlag Italia.</p>"
546,2-s2.0-85021239792,Influence of type I IFN signaling on anti-MOG antibody-mediated demyelination,"<p>Background: Antibodies with specificity for myelin oligodendrocyte glycoprotein (MOG) are implicated in multiple sclerosis and related diseases. The pathogenic importance of anti-MOG antibody in primary demyelinating pathology remains poorly characterized. Objective: The objective of this study is to investigate whether administration of anti-MOG antibody would be sufficient for demyelination and to determine if type I interferon (IFN) signaling plays a similar role in anti-MOG antibody-mediated pathology, as has been shown for neuromyelitis optica-like pathology. Methods: Purified IgG2a monoclonal anti-MOG antibody and mouse complement were stereotactically injected into the corpus callosum of wild-type and type I IFN receptor deficient mice (IFNAR1-KO) with and without pre-established experimental autoimmune encephalomyelitis (EAE). Results: Anti-MOG induced complement-dependent demyelination in the corpus callosum of wild-type mice and did not occur in mice that received control IgG2a. Deposition of activated complement coincided with demyelination, and this was significantly reduced in IFNAR1-KO mice. Co-injection of anti-MOG and complement at onset of symptoms of EAE induced similar levels of callosal demyelination in wild-type and IFNAR1-KO mice. Conclusions: Anti-MOG antibody and complement was sufficient to induce callosal demyelination, and pathology was dependent on type I IFN. Induction of EAE in IFNAR1-KO mice overcame the dependence on type I IFN for anti-MOG and complement-mediated demyelination. © 2017 The Author(s).</p>"
547,2-s2.0-85021234524,Benign multiple sclerosis: Aspects of cognition and neuroimaging,"<p>The existence of a benign multiple sclerosis (BMS) form is a controversial subject. Recent studies of these patients reveal different levels of cognitive impairment, despite the apparent preservation of motor function. The objective of this study was to review and analyze a number of publications that discuss the general aspects of this disease form, such as the definition criteria, prevalence, and clinical and neuroimaging markers. A systematic review of published data on BMS up to October 2015 was performed. Thirty-one published articles were analyzed. The estimated frequency of BMS varied between 6% and 73%. Cognitive impairment was recognized as affecting 17% to 47% of the subjects and presented significant correlation with neuroimaging, such as brain atrophy, increased lesion volume in T2 magnetic resonance assay, and regional grey matter atrophy. The current criteria overestimated the frequency of BMS and, for that reason, this highlights the importance of validating the diagnostic methods practiced. © 2017, Associacao Arquivos de Neuro-Psiquiatria. All rights reserved.</p>"
548,2-s2.0-85020543262,Thalamic iron differentiates primary-progressive and relapsing-remitting multiple sclerosis,"<p>BACKGROUND AND PURPOSE: Potential differences between primary progressive and relapsing remitting multiple sclerosis are the subject of ongoing controversial discussions. The aim of this work was to determine whether and how primary-progressive and relapsing-remitting multiple sclerosis subtypes differ regarding conventional MR imaging parameters, cerebral iron deposits, and their association with clinical status. MATERIALS AND METHODS: We analyzed 24 patients with primary-progressive MS, 80 with relapsing-remitting MS, and 20 healthy controls with 1.5T MR imaging for assessment of the conventional quantitative parameters: T2 lesion load, T1 lesion load, brain parenchymal fraction, and corpus callosum volume. Quantitative susceptibility mapping was performed to estimate iron concentration in the deep gray matter. RESULTS: Decreased susceptibility within the thalamus in relapsing-remitting MS compared with primary-progressive MS was the only significant MR imaging difference between these MS subtypes. In the relapsing-remitting MS subgroup, the Expanded Disability Status Scale score was positively associated with conventional parameters reflecting white matter lesions and brain atrophy and with iron in the putamen and caudate nucleus. A positive association with putaminal iron and the Expanded Disability Status Scale score was found in primary-progressive MS. CONCLUSIONS: Susceptibility in the thalamus might provide additional support for the differentiation between primary-progressive and relapsing-remitting MS. That the Expanded Disability Status Scale score was associated with conventional MR imaging parameters and iron concentrations in several deep gray matter regions in relapsing-remitting MS, while only a weak association with putaminal iron was observed in primary-progressive MS suggests different driving forces of disability in these MS subtypes. © 2017, American Society of Neuroradiology. All rights reserved.</p>"
549,2-s2.0-85018385517,Formyl Peptide Receptor 1-Mediated Glial Cell Activation in a Mouse Model of Cuprizone-Induced Demyelination,"<p>Multiple sclerosis (MS) is a chronic degenerative disease of the central nervous system that is characterized by myelin abnormalities, oligodendrocyte pathology, and concomitant glia activation. Unclear are the factors triggering gliosis and demyelination. New findings suggest an important role of the innate immune response in the initiation and progression of active demyelinating lesions. The innate immune response is induced by pathogen-associated or danger-associated molecular patterns, which are identified by pattern recognition receptors (PRRs), including the G-protein coupled with formyl peptide receptors (FPRs). Glial cells, the immune cells of the central nervous system, also express the PRRs. In this study, we used the cuprizone mice model to investigate the expression of the FPR1 in the course of cuprizone-induced demyelination In addition, we used FPR1-deficient mice to analyze glial cell activation through immunohistochemistry and real-time RT-PCR in cuprizone model. Our results revealed a significantly increased expression of FPR1 in the cortex of cuprizone-treated mice. FPR1-deficient mice showed a slight but significant decrease of demyelination in the corpus callosum compared to the wild-type mice. Furthermore, FPR1 deficiency resulted in reduced glial cell activation and mRNA expression of microglia/macrophages markers, as well as pro- and anti-inflammatory cytokines in the cortex, compared to wild-type mice after cuprizone-induced demyelination. Combined together, these results suggest that the FPR1 is an important part of the innate immune response in the course of cuprizone-induced demyelination. © 2017, Springer Science+Business Media New York.</p>"
550,2-s2.0-85017137382,Corpus callosum involvement: a useful clue for differentiating Fabry Disease from Multiple Sclerosis,"<p>Purpose: Multiple sclerosis (MS) has been proposed as a possible differential diagnosis for Fabry disease (FD). The aim of this work was to evaluate the involvement of corpus callosum (CC) on MR images and its possible role as a radiological sign to differentiate between FD and MS. Methods: In this multicentric study, we retrospectively evaluated the presence of white matter lesions (WMLs) on the FLAIR images of 104 patients with FD and 117 patients with MS. The incidence of CC-WML was assessed in the two groups and also in a subgroup of 37 FD patients showing neurological symptoms. Results: WMLs were detected in 50 of 104 FD patients (48.1%) and in all MS patients. However, a lesion in the CC was detected in only 3 FD patients (2.9%) and in 106 MS patients (90.6%). In the FD subgroup with neurological symptoms, WMLs were present in 26 of 37 patients (70.3%), with two subjects (5.4%) showing a definite callosal lesion. Conclusion: FD patients have a very low incidence of CC involvement on conventional MR images compared to MS, independently from the clinical presentation and the overall degree of WM involvement. Evaluating the presence of CC lesions on brain MR scans can be used as a radiological sign for a differential diagnosis between MS and FD, rapidly addressing the physician toward a correct diagnosis and subsequent treatment options. © 2017, Springer-Verlag Berlin Heidelberg.</p>"
551,2-s2.0-85020830750,Correlation between white matter damage and gray matter lesions in multiple sclerosis patients,"<p>We observed the characteristics of white matter fibers and gray matter in multiple sclerosis patients, to identify changes in diffusion tensor imaging fractional anisotropy values following white matter fiber injury. We analyzed the correlation between fractional anisotropy values and changes in whole-brain gray matter volume. The participants included 20 patients with relapsing-remitting multiple sclerosis and 20 healthy volunteers as controls. All subjects underwent head magnetic resonance imaging and diffusion tensor imaging. Our results revealed that fractional anisotropy values decreased and gray matter volumes were reduced in the genu and splenium of corpus callosum, left anterior thalamic radiation, hippocampus, uncinate fasciculus, right corticospinal tract, bilateral cingulate gyri, and inferior longitudinal fasciculus in multiple sclerosis patients. Gray matter volumes were significantly different between the two groups in the right frontal lobe (superior frontal, middle frontal, precentral, and orbital gyri), right parietal lobe (postcentral and inferior parietal gyri), right temporal lobe (caudate nucleus), right occipital lobe (middle occipital gyrus), right insula, right parahippocampal gyrus, and left cingulate gyrus. The voxel sizes of atrophic gray matter positively correlated with fractional anisotropy values in white matter association fibers in the patient group. These findings suggest that white matter fiber bundles are extensively injured in multiple sclerosis patients. The main areas of gray matter atrophy in multiple sclerosis are the frontal lobe, parietal lobe, caudate nucleus, parahippocampal gyrus, and cingulate gyrus. Gray matter atrophy is strongly associated with white matter injury in multiple sclerosis patients, particularly with injury to association fibers. © 2017, Medknow Publications. All rights reserved.</p>"
552,2-s2.0-85010822236,Investigation of Cuprizone Inactivation by Temperature,"<p>Animal models, such as cuprizone (bis-cyclohexanone oxaldihydrazone) feeding, are helpful to study experimental demyelination and remyelination in the context of diseases like multiple sclerosis. Cuprizone is a copper chelator, which when supplemented to the normal food of C57BL/6J mice in a concentration of 0.2% leads to oligodendroglial loss, subsequent microglia and astrocyte activation, resulting in demyelination. Termination of the cuprizone diet results in remyelination, promoted by newly formed mature oligodendrocytes. The exact mode of cuprizone’s action is not well understood, and information about its inactivation and cleavage are still not available. The knowledge of these processes could lead to a better understanding of cuprizone’s mode of action, as well as a safer handling of this toxin. We therefore performed experiments with the aim to inactivate cuprizone by thermal heating, since it was suggested in the past that cuprizone is heat sensitive. C57BL/6J mice were fed for 4 weeks with 0.2% cuprizone, either thermally pretreated (60, 80, 105, 121 °C) or not heated. In addition, primary rat oligodendrocytes, as a known selective toxic target of cuprizone, were incubated with 350 μM cuprizone solutions, which were either thermally pretreated or not. Our results demonstrate that none of the tested thermal pretreatment conditions could abrogate or restrict the toxic and demyelinating effects of cuprizone, neither in vitro nor in vivo. In conclusion, the current study rebuts the hypothesis of cuprizone as a heat-sensitive compound, as well as the assumption that heat exposure is a reason for an insufficient demyelination of cuprizone-containing pellets. © 2017, Springer Science+Business Media New York.</p>"
553,2-s2.0-85006262052,Central Atrophy Early in Multiple Sclerosis: Third Ventricle Volumetry versus Planimetry,"<p>BACKGROUND AND PURPOSE: Cerebral atrophy has been suggested to be a reliable magnetic resonance imaging (MRI) predictor of subsequent disability in all stages of multiple sclerosis (MS). However, no accepted methodology for routine clinical use exists to date. We sought an easy to apply and fast technique to evaluate cerebral ventricular volume in patients with MS with similar accuracy as a semiautomatic volumetric method. METHODS: The study included 104 patients, 61 diagnosed with MS and 43 with clinically isolated syndrome. In addition, 30 healthy controls were enrolled. Physical disability was assessed with the expanded disability status scale and cognitive disability with the Multiple Sclerosis Inventory Cognition (MUSIC) test. All subjects received standardized 3-dimensional (3D) MR-imaging on a 3 T scanner. Third ventricle volume (3VV) was obtained from 3D T1-weighted images using a semiautomated technique, and compared against planimetric assessment of the width of the third ventricle aligned (a3VW) and unaligned (u3VW) to anatomical landmarks. RESULTS: a3VW was obtained within seconds with excellent intra- and interrater agreement, and outperformed volumetric measurements regarding the differentiation of MS patients from healthy controls. a3VW had the strongest correlations with 3VV (r =.78, P &lt;.001) and showed moderate inverse correlation with MUSIC cognition score (r = −.310, P &lt;.005). CONCLUSIONS: a3VW is a time-effective and robust biomarker that has strong correlations with volumetric measurements and can be established as standard in the MRI quantification of central brain atrophy in patients with early MS. Copyright © 2016 by the American Society of Neuroimaging</p>"
554,2-s2.0-85013244023,Machine learning based compartment models with permeability for white matter microstructure imaging,"<p>Some microstructure parameters, such as permeability, remain elusive because mathematical models that express their relationship to the MR signal accurately are intractable. Here, we propose to use computational models learned from simulations to estimate these parameters. We demonstrate the approach in an example which estimates water residence time in brain white matter. The residence time τ<sub>i</sub> of water inside axons is a potentially important biomarker for white matter pathologies of the human central nervous system, as myelin damage is hypothesised to affect axonal permeability, and thus τ<sub>i</sub>. We construct a computational model using Monte Carlo simulations and machine learning (specifically here a random forest regressor) in order to learn a mapping between features derived from diffusion weighted MR signals and ground truth microstructure parameters, including τ<sub>i</sub>. We test our numerical model using simulated and in vivo human brain data. Simulation results show that estimated parameters have strong correlations with the ground truth parameters (R<sup>2</sup>={0.88,0.95,0.82,0.99}) for volume fraction, residence time, axon radius and diffusivity respectively), and provide a marked improvement over the most widely used Kärger model (R<sup>2</sup>={0.75,0.60,0.11,0.99}). The trained model also estimates sensible microstructure parameters from in vivo human brain data acquired from healthy controls, matching values found in literature, and provides better reproducibility than the Kärger model on both the voxel and ROI level. Finally, we acquire data from two Multiple Sclerosis (MS) patients and compare to the values in healthy subjects. We find that in the splenium of corpus callosum (CC-S) the estimate of the residence time is 0.57±0.05 s for the healthy subjects, while in the MS patient with a lesion in CC-S it is 0.33±0.12 s in the normal appearing white matter (NAWM) and 0.19±0.11 s in the lesion. In the corticospinal tracts (CST) the estimate of the residence time is 0.52±0.09 s for the healthy subjects, while in the MS patient with a lesion in CST it is 0.56±0.05 s in the NAWM and 0.13±0.09 s in the lesion. These results agree with our expectations that the residence time in lesions would be lower than in NAWM because the loss of myelin should increase permeability. Overall, we find parameter estimates in the two MS patients consistent with expectations from the pathology of MS lesions demonstrating the clinical potential of this new technique. © 2017 The Authors</p>"
