,IDs,Title,Abstract
384,2-s2.0-85059563216,In vivo conversion of astrocytes to oligodendrocyte lineage cells in adult mice demyelinated brains by Sox2,"<p>Sox2 transcription factor has been frequently used for reprograming starting cells to neural progenitor/stem cells. In vivo administration of Sox2 in the adult mouse brain reprogrammed the transduced astrocytes to neurons. In searching for adequate cell source for repairing the myelin insults, here, we studied the possible conversion of astrocytes to oligodendrocyte lineage cells by Sox2, while an extensive demyelination exists in animal brain. Lentiviral particles expressing Sox2-GFP were injected into the corpora callosa of animals fed with cuprizone diet for 12 weeks. Transduced cells were mainly astrocytes that changed their fate to oligodendrocyte lineage cells by time. For further conformation astrocytes received the vector in culture and then transplanted to the animal brains. Tracing the fate of transplanted cells showed their conversion to oligodendrocyte lineage cells. In vitro transduced cell were also maintained in the oligodendrocyte progenitor cell (OPC) induction medium. Produced OPC-like cells were positive for specific markers. This study provides a new strategy for endogenous production of myelinating cells. After optimizing the experimental conditions for safety and feasibility, this approach may contribute into future cell based therapies in patients with white matter insults as like as those with multiple sclerosis. © 2019 Elsevier B.V.</p>"
385,2-s2.0-85058195092,Psychological stress effects on myelin degradation in the cuprizone-induced model of demyelination,"<p>Multiple sclerosis (MS) is known as the most common demyelinating disease worldwide in which previous studies have shown that stress is a risk factor for the disease's onset and progression. Nevertheless, further studies are needed to investigate the consequences of stress in MS pathology. In this study, after 5 days of exposure to psychological and physical stress as a repetitive distress modality, rats were treated with cuprizone. The demyelination degree was compared in animal groups using Luxol fast blue staining, immunohistochemical staining for myelin basic protein and transmission electron microscopy. Outcomes revealed that animals exposed to stress prior to cuprizone ingestion, elicit more intense demyelination. Continuous psychological distress has more severe effects on myelin sheath destruction in the preclinical stage. © 2018 Japanese Society of Neuropathology</p>"
386,2-s2.0-85058036936,Cuprizone-induced graded oligodendrocyte vulnerability is regulated by the transcription factor DNA damage-inducible transcript 3,"<p>Oligodendrocytes are integral to efficient neuronal signaling. Loss of myelinating oligodendrocytes is a central feature of many neurological diseases, including multiple sclerosis (MS). The results of neuropathological studies suggest that oligodendrocytes react with differing sensitivity to toxic insults, with some cells dying early during lesion development and some cells being resistant for weeks. This proposed graded vulnerability has never been demonstrated but provides an attractive window for therapeutic interventions. Furthermore, the biochemical pathways associated with graded oligodendrocyte vulnerability have not been well explored. We used immunohistochemistry and serial block-face scanning electron microscopy (3D-SEM) to show that cuprizone-induced metabolic stress results in an “out of phase” degeneration of oligodendrocytes. Although expression induction of stress response transcription factors in oligodendrocytes occurs within days, subsequent oligodendrocyte apoptosis continues for weeks. In line with the idea of an out of phase degeneration of oligodendrocytes, detailed ultrastructural reconstructions of the axon–myelin unit demonstrate demyelination of single internodes. In parallel, genome wide array analyses revealed an active unfolded protein response early after initiation of the cuprizone intoxication. In addition to the cytoprotective pathways, the pro-apoptotic transcription factor DNA damage-inducible transcript 3 (DDIT3) was induced early in oligodendrocytes. In advanced lesions, DDIT3 was as well expressed by activated astrocytes. Toxin-induced oligodendrocyte apoptosis, demyelination, microgliosis, astrocytosis, and acute axonal damage were less intense in the Ddit3-null mutants. This study identifies DDIT3 as an important regulator of graded oligodendrocyte vulnerability in a MS animal model. Interference with this stress cascade might offer a promising therapeutic approach for demyelinating disorders. © 2018 Wiley Periodicals, Inc.</p>"
387,2-s2.0-85053137090,X linked Charcot-Marie-Tooth disease and multiple sclerosis: Emerging evidence for an association,"<p>Objective X linked Charcot-Marie-Tooth disease (CMTX) is a hereditary neuropathy caused by mutations in GJB1 coding for connexin-32, a gap junction protein expressed in Schwann cells, but also found in oligodendrocytes. Four patients with CMTX developing central nervous system (CNS) demyelination compatible with multiple sclerosis (MS) have been individually published. We presently sought to systematically investigate the relationship between CMTX and MS. Methods Over 20 years, 70 consecutive patients (36 men) with GJB1 mutations were identified at our Neurogenetics Unit, Athens, Greece, and assessed for clinical features suggestive of MS. Additionally, 18 patients with CMTX without CNS symptoms and 18 matched controls underwent brain MRI to investigate incidental findings. Serum from patients with CMTX and MS was tested for CNS immunoreactivity. Results We identified three patients with CMTX who developed clinical features suggestive of inflammatory CNS demyelination fulfilling MS diagnostic criteria. The resulting 20-year MS incidence (4.3%) differed significantly from the highest background 20-year MS incidence ever reported from Greece (p=0.00039). The search for incidental brain MRI findings identified two CMTX cases (11%) with lesions suggestive of focal demyelination compared with 0 control. Moreover, 10 cases in the CMTX cohort had hyperintensity in the splenium of the corpus callosum compared with 0 control (p=0.0002). No specific CNS-reactive humoral factors were identified in patients with CMTX and MS. Conclusions We have demonstrated a higher than expected frequency of MS in patients with CMTX and identified incidental focal demyelinating lesions on brain MRI in patients with CMTX without CNS symptoms. This provides circumstantial evidence for GJB1 mutations acting as a possible MS risk factor. © Author(s) (or their employer(s)) 2019.</p>"
388,2-s2.0-85048061649,G-Protein-Coupled Receptor Gpr17 Expression in Two Multiple Sclerosis Remyelination Models,"<p>In multiple sclerosis patients, demyelination is prominent in both the white and gray matter. Chronic clinical deficits are known to result from acute or chronic injury to the myelin sheath and inadequate remyelination. The underlying molecular mechanisms of remyelination and its failure remain currently unclear. Recent studies have recognized G protein-coupled receptor 17 (GPR17) as an important regulator of oligodendrocyte development and remyelination. So far, the relevance of GPR17 for myelin repair was mainly tested in remyelinating white matter lesions. The relevance of GPR17 for gray matter remyelination as well as remyelination of chronic white matter lesions was not addressed so far. Here, we provide a detailed characterization of GPR17 expression during experimental de- and remyelination. Experimental lesions with robust and limited endogenous remyelination capacity were established by either acute or chronic cuprizone-induced demyelination. Furthermore, remyelinating lesions were induced by the focal injection of lysophosphatidylcholine (LPC) into the corpus callosum. GPR17 expression was analyzed by complementary techniques including immunohistochemistry, in situ hybridization, and real-time PCR. In control animals, GPR17 <sup>+</sup> cells were evenly distributed in the corpus callosum and cortex and displayed a highly ramified morphology. Virtually all GPR17 <sup>+</sup> cells also expressed the oligodendrocyte-specific transcription factor OLIG2. After acute cuprizone-induced demyelination, robust endogenous remyelination was evident in the white matter corpus callosum but not in the gray matter cortex. Endogenous callosal remyelination was paralleled by a robust induction of GPR17 expression which was absent in the gray matter cortex. Higher numbers of GPR17 <sup>+</sup> cells were as well observed after LPC-induced focal white matter demyelination. In contrast, densities of GPR17 <sup>+</sup> cells were comparable to control animals after chronic cuprizone-induced demyelination indicating quiescence of this cell population. Our findings demonstrate that GPR17 expression induction correlates with acute demyelination and sufficient endogenous remyelination. This strengthens the view that manipulation of this receptor might be a therapeutic opportunity to support endogenous remyelination. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.</p>"
389,2-s2.0-85060391130,Do neural stem cells have a choice? Heterogenic outcome of cell fate acquisition in different injury models,"<p>The adult mammalian central nervous system (CNS) is generally considered as repair restricted organ with limited capacities to regenerate lost cells and to successfully integrate them into damaged nerve tracts. Despite the presence of endogenous immature cell types that can be activated upon injury or in disease cell replacement generally remains insufficient, undirected, or lost cell types are not properly generated. This limitation also accounts for the myelin repair capacity that still constitutes the default regenerative activity at least in inflammatory demyelinating conditions. Ever since the discovery of endogenous neural stem cells (NSCs) residing within specific niches of the adult brain, as well as the description of procedures to either isolate and propagate or artificially induce NSCs from various origins ex vivo, the field has been rejuvenated. Various sources of NSCs have been investigated and applied in current neuropathological paradigms aiming at the replacement of lost cells and the restoration of functionality based on successful integration. Whereas directing and supporting stem cells residing in brain niches constitutes one possible approach many investigations addressed their potential upon transplantation. Given the heterogeneity of these studies related to the nature of grafted cells, the local CNS environment, and applied implantation procedures we here set out to review and compare their applied protocols in order to evaluate rate-limiting parameters. Based on our compilation, we conclude that in healthy CNS tissue region specific cues dominate cell fate decisions. However, although increasing evidence points to the capacity of transplanted NSCs to reflect the regenerative need of an injury environment, a still heterogenic picture emerges when analyzing transplantation outcomes in injury or disease models. These are likely due to methodological differences despite preserved injury environments. Based on this meta-analysis, we suggest future NSC transplantation experiments to be conducted in a more comparable way to previous studies and that subsequent analyses must emphasize regional heterogeneity such as accounting for differences in gray versus white matter. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.</p>"
390,2-s2.0-85073442521,Coexistence of ankylosing spondylitis and multiple sclerosis: Trigger with TNF-alpha antagonist therapy or coincidental?,<p>[No abstract available]</p>
391,2-s2.0-85073154752,Neuromyelitis optica,"<p>Neuromyelitis optica (NMO) is an autoimmune, inflammatory and demyelinat ing disorder of the central nervous system with a predilection for the optic nerves and spinal cord. In 2004 the association of NMO with an antibody against the water channel aquaporin 4 (anti-AQP4) was published as a different pathology from multiple sclerosis (MS). Currently the term NMO spectrum disorders (NMOSD) is proposed, because the manifestations of the disease can be more extensive, affecting in addition to the optic nerve and spinal cord, the area postrema of the dorsal medulla, brainstem, diencephalon and typical brain areas (periependymal, corpus callosum, internal capsule and subcortical white matter). NMOSD is also applied to patients who meet the NMO criteria and are negative for AQP4-IgG. Within the latter group, the presence of another antibody, anti-MOG, has been detected in 20%, with a different physiopathological mechanism, but with a similar clinic and a better prognosis. The immunosuppressive treatment in the attack, as well as the long-term treatment in the cases that are indicated, is fundamental to avoid sequelaes and recurrences. The correct diagnosis of this entity is essential since it can be aggravated with the use of drugs useful in the treatment of MS. In this publication we will review the pathophysiology, clinical and diagnostic criteria of NMOSD, and discuss the different therapeutic options. © 2019, Instituto de Investigaciones Medicas. All rights reserved.</p>"
392,2-s2.0-85073080007,"White matter abnormalities in multiple sclerosis evaluated by quantitative synthetic MRI, diffusion tensor imaging, and neurite orientation dispersion and density imaging","<p>BACKGROUND AND PURPOSE: A number of MR-derived quantitative metrics have been suggested to assess the pathophysiol-ogy of MS, but the reports about combined analyses of these metrics are scarce. Our aim was to assess the spatial distribution of parameters for white matter myelin and axon integrity in patients with relapsing-remitting MS by multiparametric MR imaging. MATERIALS AND METHODS: Twenty-four patients with relapsing-remitting MS and 24 age- and sex-matched controls were prospectively scanned by quantitative synthetic and 2-shell diffusion MR imaging. Synthetic MR imaging data were used to retrieve relaxometry parameters (R1 and R2 relaxation rates and proton density) and myelin volume fraction. Diffusion tensor metrics (fractional anisotropy and mean, axial, and radial diffusivity) and neurite orientation and dispersion index metrics (intracellular volume fraction, isotropic volume fraction, and orientation dispersion index) were retrieved from diffusion MR imaging data. These data were analyzed using Tract-Based Spatial Statistics. RESULTS: Patients with MS showed significantly lower fractional anisotropy and myelin volume fraction and higher isotropic volume fraction in widespread white matter areas. Areas with different isotropic volume fractions were included within areas with lower fractional anisotropy. Myelin volume fraction showed no significant difference in some areas with significantly decreased fractional anisotropy in MS, including in the genu of the corpus callosum and bilateral anterior corona radiata, whereas myelin volume fraction was significantly decreased in some areas where fractional anisotropy showed no significant difference, including the bilateral posterior limb of the internal capsule, external capsule, sagittal striatum, fornix, and uncinate fasciculus. CONCLUSIONS: We found differences in spatial distribution of abnormality in fractional anisotropy, isotropic volume fraction, and myelin volume fraction distribution in MS, which might be useful for characterizing white matter in patients with MS. © 2019 American Society of Neuroradiology. All rights reserved.</p>"
393,2-s2.0-85071006204,Differential effect on myelination through abolition of activity-dependent synaptic vesicle release or reduction of overall electrical activity of selected cortical projections in the mouse,"<p>Myelination of axons by oligodendrocytes in the central nervous system is crucial for fast, saltatory conduction of action potentials. As myelination is central for brain development and plasticity, and deficits are implicated in several neural disorders such as multiple sclerosis, major depressive disorder, bipolar disorder and schizophrenia, it is important to elucidate the underlying mechanisms regulating myelination. Numerous mechanisms have been proposed by which the communication between oligodendrocytes and active axons may regulate the onset and maintenance of activity-dependent myelination. We compared two models of ‘silencing' layer V and/or VI cortical projection neurons from early stages by either decreasing their excitability through Kir2.1 expression, an inward rectifying potassium channel, introduced through in utero electroporation at embryonic day (E)13.5, or inhibiting regulated vesicular release through Cre-dependent knock-out of synaptosomal associated protein 25 kDA (SNAP25). SNAP25 is a component of the soluble N-ethylmaleimide fusion protein attachment protein receptor (SNARE) complex, which, among others, is needed for calcium-dependent regulated vesicle release from synapses. In layer VI cortical projection neurons in the Ntsr1-Cre;Ai14;Snap25 <sup>fl/fl</sup> mouse, we found that inhibiting regulated vesicular release significantly decreased the amount of myelin basic protein (MBP, used as marker for myelination) and the amount of myelinated projections at postnatal day (P)14 without affecting the initial timing of onset of myelination in the brain (at P7/P8). Additionally, overall oligodendrocyte maturation appears to be affected. A strong trend towards reduced node of Ranvier (NoR) length was also observed in Ntsr1-Cre;Ai14;Snap25 <sup>fl/fl</sup> corpus callosum. An equally strong trend towards reduced NoR length was observed in Rbp4-Cre;Ai14;Snap25 <sup>fl/fl</sup> corpus callosum at P14, and the g-ratio in the spinal cord dorsal column was reduced at P18. However, no measurable differences in levels of MBP were detected in the striatum when comparing Rbp4-Cre;Ai14;Snap25 <sup>fl/fl</sup> and control brains. Conversely, Kir2.1 in utero electroporation at E13.5 did not significantly affect the amount of MBP or number of myelinated callosal axons at P14 but did significantly decrease the NoR length measured in the corpus callosum. It therefore seems likely that the excitability of the neuron can potentially perform a modulating function of myelin characteristics, whereas regulated vesicular release has the potential to have a more pronounced effect on overall myelination, but in a cell-type specific manner. © 2019 The Authors. Journal of Anatomy published by John Wiley &amp; Sons Ltd on behalf of Anatomical Society.</p>"
394,2-s2.0-85068861555,Evaluation of myelin radiotracers in the lysolecithin rat model of focal demyelination: Beware of pitfalls!,"<p>The observation that amyloid radiotracers developed for Alzheimer's disease bind to cerebral white matter paved the road to nuclear imaging of myelin in multiple sclerosis. The lysolecithin (lysophosphatidylcholine (LPC)) rat model of demyelination proved useful in evaluating and comparing candidate radiotracers to target myelin. Focal demyelination following stereotaxic LPC injection is larger than lesions observed in experimental autoimmune encephalitis models and is followed by spontaneous progressive remyelination. Moreover, the contralateral hemisphere may serve as an internal control in a given animal. However, demyelination can be accompanied by concurrent focal necrosis and/or adjacent ventricle dilation. The influence of these side effects on imaging findings has never been carefully assessed. The present study describes an optimization of the LPC model and highlights the use of MRI for controlling the variability and pitfalls of the model. The prototypical amyloid radiotracer [<sup>11</sup>C]PIB was used to show that in vivo PET does not provide sufficient sensitivity to reliably track myelin changes and may be sensitive to LPC side effects instead of demyelination as such. Ex vivo autoradiography with a fluorine radiotracer should be preferred, to adequately evaluate and compare radiotracers for the assessment of myelin content. © 2019 Min Zhang et al.</p>"
395,2-s2.0-85068557934,Tracking the evolution of CNS remyelinating lesion in mice with neutral red dye,"<p>Animal models of central nervous system (CNS) demyelination, including toxin-induced focal demyelination and immune-mediated demyelination through experimental autoimmune encephalomyelitis (EAE), have provided valuable insights into the mechanisms of neuroinflammation and CNS remyelination. However, the ability to track changes in transcripts, proteins, and metabolites, as well as cellular populations during the evolution of a focal lesion, has remained challenging. Here, we developed a method to label CNS demyelinating lesions by the intraperitoneal injection of a vital dye, neutral red (NR), into mice before killing. We demonstrate that NR-labeled lesions can be easily identified on the intact spinal cord in both lysolecithin- and EAE-mediated demyelination models. Using fluorescence microscopy, we detected NR in activated macrophages/ microglia and astrocytes, but not in oligodendrocytes present in lesions. Importantly, we successfully performed RT-qPCR, Western blot, flow cytometry, and mass spectrometry analysis of precisely dissected NR-labeled lesions at 5, 10, and 20 d postlesion (dpl) and found differential changes in transcripts, proteins, cell populations, and metabolites in lesions over the course of remyelination. Therefore, NR administration is a simple and powerful method to track and analyze the detailed molecular, cellular, and metabolic changes that occur within the lesion microenvironment over time following CNS injury. Furthermore, this method can be used to identify molecular and metabolic pathways that regulate neuroinflammation and remyelination and facilitate the development of therapies to promote repair in demyelinating disorders such as multiple sclerosis. © 2019 National Academy of Sciences. All rights reserved.</p>"
396,2-s2.0-85068497775,Structural adaption of axons during de- and remyelination in the Cuprizone mouse model,"<p>Multiple Sclerosis is an autoimmune disorder causing neurodegeneration mostly in young adults. Thereby, myelin is lost in the inflammatory lesions leaving unmyelinated axons at a high risk to degenerate. Oligodendrocyte precursor cells maintain their regenerative capacity into adulthood and are able to remyelinate axons if they are properly activated and differentiate. Neuronal activity influences the success of myelination indicating a close interplay between neurons and oligodendroglia. The myelination profile determines the distribution of voltage-gated ion channels along the axon. Here, we analyze the distribution of the sodium channel subunit Nav1.6 and the ultrastructure of axons after cuprizone-induced demyelination in transgenic mice expressing GFP in oligodendroglial cells. Using this mouse model, we found an increased number of GFP-expressing oligodendroglial cells compared to untreated mice. Analyzing the axons, we found an increase in the number of nodes of Ranvier in mice that had received cuprizone. Furthermore, we found an enhanced portion of unmyelinated axons showing vesicles in the cytoplasm. These vesicles were labeled with VGlut1, indicating that they are involved in axonal signaling. Our results highlight the flexibility of axons towards changes in the glial compartment and depict the structural changes they undergo upon myelin removal. These findings might be considered if searching for new neuroprotective therapies that aim at blocking neuronal activity in order to avoid interfering with the process of remyelination. © 2019 International Society of Neuropathology</p>"
397,2-s2.0-85065419422,Predictors of evolution into multiple sclerosis after a first acute demyelinating syndrome in children and adolescents,"<p>Background/Objective: The aim of the study was to estimate the rate of evolution or for multiple sclerosis (MS), after a first acute demyelinating event (ADE) in pediatric patients, and to investigate the variables that predict this evolution. Methods: We retrospectively evaluated the clinical and neuroradiological features of children who presented a first ADE between January 2005 and April 2017. All patients included underwent a baseline MRI, a cerebrospinal fluid and blood analysis, including virological examinations. The evolution into MS was determined by the 2013 International Pediatric Multiple Sclerosis Study Group (IPMSSG) criteria. Clinical and radiological features predictive of MS were determined using multivariate analyses. Results: Ninety-one patients were selected (mean age at onset: 10.11 ± 4.6). After a mean follow-up of 5.6 ± 2.3 years, 35% of patients' conditions evolved to MS. In the logistic multivariate analysis of clinical and laboratory data, the best predictors of evolution into MS were: the presence of oligoclonal bands in CSF (p &lt; 0.001), past infection with EBV (p &lt; 0.001), periventricular lesions (p &lt; 0.001), hypointense lesions on T1 (p &lt; 0.001), and lesions of the corpus callosum (p &lt; 0.001) including Dawson fingers (p &lt; 0.001). Conclusion: Our findings suggest that a pattern of neuroimaging and laboratory findings may help to distinguish between, at clinical onset, children with a monophasic syndrome (clinically isolated syndrome or acute disseminated encephalomyelitis) from those who will develop MS. © 2019 Papetti, Figà Talamanca, Spalice, Vigevano, Centonze and Valeriani.</p>"
398,2-s2.0-85065189641,Curcumin ameliorates experimental autoimmune encephalomyelitis in a C57BL/6 mouse model,"<p>Multiple sclerosis (MS) is a common inflammatory disease of the central nervous system. Although the exact etiology of the disease is largely unknown, it is identified that cytokines may play an important role in the pathogenesis of MS. In this study, the effects of curcumin has been investigated on the expression levels of selected cytokine coding genes as well as the extent of demyelination in the corpus callosum of C57BL/6 experimental autoimmune encephalomyelitis (EAE) model of MS. Gene expression analyses revealed that treatment with curcumin could lead to a significant reduction in the expression levels of pro-inflammatory cytokine coding genes including IL-6 (p = 0.001), IL-17 (p = 0.001), tumor necrosis factor (TNF)-α (p = 0.008), and interferon (IFN)-γ (p = 0.033) as well as a significant increase in the expression level of transforming growth factor (TGF)-β (p = 0.006) as an anti-inflammatory cytokine. Moreover, the expression of glutathione peroxidase (GPX)-1 gene and the activity of anti-oxidant enzymes were significantly higher (p &lt; 0.001) in curcumin-treated mice. Luxol fast blue staining also confirmed a significant reduction in the extent of demyelination in the curcumin-treated group (p &lt; 0.001). Our results have confirmed that curcumin is an effective therapeutic agent that could ameliorate the severity of EAE. © 2019 Wiley Periodicals, Inc.</p>"
399,2-s2.0-85064241873,Expression of translocator protein and [18F]-GE180 ligand uptake in multiple sclerosis animal models,"<p>Positron emission tomography (PET) ligands targeting the translocator protein (TSPO) represent promising tools to visualize neuroinflammation in multiple sclerosis (MS). Although it is known that TSPO is expressed in the outer mitochondria membrane, its cellular localization in the central nervous system under physiological and pathological conditions is not entirely clear. The purpose of this study was to assess the feasibility of utilizing PET imaging with the TSPO tracer, [18F]-GE180, to detect histopathological changes during experimental demyelination, and to determine which cell types express TSPO. C57BL/6 mice were fed with cuprizone for up to 5 weeks to induce demyelination. Groups of mice were investigated by [18F]-GE180 PET imaging at week 5. Recruitment of peripheral immune cells was triggered by combining cuprizone intoxication with MOG35-55 immunization (i.e., Cup/EAE). Immunofluorescence double-labelling and transgene mice were used to determine which cell types express TSPO. [18F]-GE180-PET reliably detected the cuprizone-induced pathology in various white and grey matter regions, including the corpus callosum, cortex, hippocampus, thalamus and caudoputamen. Cuprizone-induced demyelination was paralleled by an increase in TSPO expression, glia activation and axonal injury. Most of the microglia and around one-third of the astrocytes expressed TSPO. TSPO expression induction was more severe in the white matter corpus callosum compared to the grey matter cortex. Although mitochondria accumulate at sites of focal axonal injury, these mitochondria do not express TSPO. In Cup/EAE mice, both microglia and recruited monocytes contribute to the TSPO expressing cell populations. These findings support the notion that TSPO is a valuable marker for the in vivo visualization and quantification of neuropathological changes in the MS brain. The pathological substrate of an increase in TSPO-ligand binding might be diverse including microglia activation, peripheral monocyte recruitment, or astrocytosis, but not axonal injury. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.</p>"
400,2-s2.0-85064113522,Molecular imaging of immune cell dynamics during de- and remyelination in the cuprizone model of multiple sclerosis by [ <sup>18</sup> F]DPA-714 PET and MRI,"<p>Background: Activation and dysregulation of innate, adaptive and resident immune cells in response to damage determine the pathophysiology of demyelinating disorders. Among the plethora of involved cells, microglia/macrophages and astrocytes play an important role in the pathogenesis of demyelinating disorders. The in-depth investigation of the spatio-temporal profile of these cell types in vivo may inform about the exact disease state and localization as well as may allow to monitor therapeutic modulation of the components of the neuroinflammatory response during the course of multiple sclerosis (MS). In this study, we aimed to non-invasively decipher the degree and temporal profile of neuroinflammation (TSPO - [ <sup>18</sup> F]DPA-714 PET) in relation to selected magnetic resonance imaging (MRI) parameters (T2 maps) in the cuprizone (CPZ)-induced model of demyelination. Methods: C57Bl6 (n=30) mice were fed with a standard chow mixed with 0.2% (w/w) CPZ for 4 (n=10; demyelination) and 6 weeks (n=10; spontaneous remyelination). The degree of neuroinflammation at de- and remyelination was assessed by [ <sup>18</sup> F]DPA-714 PET, multi-echo T2 MRI, autoradiography and immunohistochemistry. Results: CPZ-induced brain alterations were confirmed by increase of T2 relaxation times in both white and grey matter after 3 and 5 weeks of CPZ. Peak [ <sup>18</sup> F]DPA-714 was found in the corpus callosum (CC, white matter), the hippocampus (HC, grey matter) and thalamus (grey matter) after 4 weeks of CPZ treatment and declined after 6 weeks of CPZ. Ex vivo autoradiography and dedicated immunofluorescence showed demyelination/remyelination with corresponding increased/decreased TSPO levels in the CC and hippocampus, confirming the spatial distribution of [ <sup>18</sup> F]DPA-714 in vivo. The expression of TSPO microglia and astrocytes is time-dependent in this model. Microglia predominantly express TSPO at demyelination, while the majority of astrocytes express TSPO during remyelination. The combination of PET- and MRI-based imaging biomarkers demonstrated the regional and temporal development of the CPZ model-associated neuroinflammatory response in grey and white matter regions. Conclusions: The combination of [ <sup>18</sup> F]DPA-714 PET and T2 mapping may allow to further elucidate the regional and temporal profile of inflammatory signals depending on the myelination status, although the underlying inflammatory microenvironment changes. A combination of the described imaging biomarkers may facilitate the development of patient-tailored strategies for immunomodulatory and neuro-restorative therapies in MS. © Ivyspring International Publisher.</p>"
401,2-s2.0-85064002042,Neuronal activity in vivo enhances functional myelin repair,"<p>In demyelinating diseases, such as multiple sclerosis, demyelination of neuronal fibers impairs impulse conduction and causes axon degeneration. Although neuronal activity stimulates oligodendrocyte production and myelination in normal conditions, it remains unclear whether the activity of demyelinated axons restores their loss of function in a harmful environment. To investigate this question, we established a model to induce a moderate optogenetic stimulation of demyelinated axons in the corpus callosum at the level of the motor cortex in which cortical circuit activation and locomotor effects were reduced in adult freely moving mice. We demonstrate that a moderate activation of demyelinated axons enhances the differentiation of oligodendrocyte precursor cells onto mature oligodendrocytes but only under a repeated stimulation paradigm. This activity-dependent increase in the oligodendrocyte pool promotes an extensive remyelination and functional restoration of conduction, as revealed by ultrastructural analyses and compound action potential recordings. Our findings reveal the need for preserving an appropriate neuronal activity in the damaged tissue to promote oligodendrocyte differentiation and remyelination, likely by enhancing axon-oligodendroglia interactions. Our results provide new perspectives for translational research using neuromodulation in demyelinating diseases. © 2019 American Society for Clinical Investigation.</p>"
402,2-s2.0-85059887489,“Ears of the lynx” MRI sign is associated with SPG11 and SPG15 hereditary spastic paraplegia,"<p>BACKGROUND AND PURPOSE: The “ears of the lynx” MR imaging sign has been described in case reports of hereditary spastic paraplegia with a thin corpus callosum, mostly associated with mutations in the spatacsin vesicle trafficking associated gene, causing Spastic Paraplegia type 11 (SPG11). This sign corresponds to long T1 and T2 values in the forceps minor of the corpus callosum, which appears hyperintense on FLAIR and hypointense on T1-weighted images. Our purpose was to determine the sensitivity and specificity of the ears of the lynx MR imaging sign for genetic cases compared with common potential mimics. MATERIALS AND METHODS: Four independent raters, blinded to the diagnosis, determined whether the ears of the lynx sign was present in each of a set of 204 single anonymized FLAIR and T1-weighted MR images from 34 patients with causal mutations associated with SPG11 or Spastic Paraplegia type 15 (SPG15). 34 healthy controls, and 34 patients with multiple sclerosis. RESULTS: The interrater reliability for FLAIR images was substantial (Cohen , 0.66 - 0.77). For these images, the sensitivity of the ears of the lynx sign across raters ranged from 78.8 to 97.0 and the specificity ranged from 90.9 to 100. The accuracy of the sign, measured by area under the receiver operating characteristic curve, ranged from very good (87.1) to excellent (93.9). CONCLUSIONS: The ears of the lynx sign on FLAIR MR imaging is highly specific for the most common genetic subtypes of hereditary spastic paraplegia with a thin corpus callosum. When this sign is present, there is a high likelihood of a genetic mutation, particularly associated with SPG11 or SPG15, even in the absence of a family history. © American Society of Neuroradiology. All rights reserved.</p>"
403,2-s2.0-85059078902,Diffusion tensor imaging and disability progression in multiple sclerosis: A 4-year follow-up study,"<p>Objectives: Diffusion tensor imaging (DTI) is sensitive technique to detect widespread changes in water diffusivity in the normal-appearing white matter (NAWM) that appears unaffected in conventional magnetic resonance imaging. We aimed to investigate the prognostic value and stability of DTI indices in the NAWM of the brain in an assessment of disability progression in patients with a relapsing-onset multiple sclerosis (MS). Methods: Forty-six MS patients were studied for DTI indices (fractional anisotropy (FA), mean diffusivity (MD), radial (RD), and axial (AD) diffusivity) in the NAWM of the corpus callosum (CC) and the internal capsule at baseline and at 1 year after. DTI analysis for 10 healthy controls was also performed at baseline. Simultaneously, focal brain lesion volume and atrophy measurements were done at baseline for MS patients. Associations between DTI indices, volumetric measurements, and disability progression over 4 years were studied by multivariate logistic regression analysis. Results: At baseline, most DTI metrics differed significantly between MS patients and healthy controls. There was tendency for associations between baseline DTI indices in the CC and disability progression (p &lt; 0.05). Changes in DTI indices over 1 year were observed only in the CC (p &lt; 0.008), and those changes were not found to predict clinical worsening over 4 years. Clear-cut association with disability progression was not detected for baseline volumetric measurements. Conclusion: Aberrant diffusivity measures in the NAWM of the CC may provide additional information for individual disability progression over 4 years in MS with the relapsing-onset disease. CC may be a good target for DTI measurements in monitoring disease activity in MS, and more studies are needed to assess the related prognostic potential. © 2018 The Authors. Brain and Behavior published by Wiley Periodicals, Inc.</p>"
404,2-s2.0-85056828329,Corpus callosum agenesis and clinically isolated syndrome (CIS): A case report,<p>[No abstract available]</p>
