,IDs,Title,Abstract
180,2-s2.0-85097752488,Rare case of Marchiafava-Bignami disease due to thiamine deficiency and malnutrition,"<p>Marchiafava-Bignami disease (MBD) is a rare, toxic demyelinating disorder of the central nervous system associated with chronic alcoholism and malnutrition. The clinical presentation is varied and non-specific, including symptoms of acute dementia, impaired consciousness, dysarthria, hemiparesis, pyramidal tract signs, seizure activity, ataxia and signs of interhemispheric disconnection. The differential diagnosis of MBD may include Wernicke's encephalopathy, multiple sclerosis, encephalitis, infectious or paraneoplastic leucoencephalopathy, infarction, Alzheimer's disease, multi-infarct dementia and frontotemporal lobar degeneration (Pick) disease. The diagnosis of MBD is dependent on MRI findings of hyperintensity of the corpus callosum on T2 and fluid-attenuated inversion recovery T2 sequences, with or without extracallosal lesions. The use of MRI in diagnosis has allowed for early initiation of treatment with parenteral thiamine, and improved the prognosis of MBD from frequently fatal to a mortality of less than 8%. Administration of thiamine within 14 days of symptom onset has demonstrated statistically better outcomes over delayed treatment. We present a case report of MBD diagnosed in a 72-year-old woman who presented with ataxia and slurred speech, in an effort to highlight the importance of obtaining MRI in patients presenting with behavioural disturbance and neurological findings, as well as discuss the relationship between thiamine supplementation and demyelinating diseases in the central nervous system. ©</p>"
181,2-s2.0-85097376161,Role of oligodendrocytes and myelin in the pathophysiology of autism spectrum disorder,"<p>Autism Spectrum Disorder (ASD) is an early neurodevelopmental disorder that involves deficits in interpersonal communication, social interaction, and repetitive behaviors. Although ASD pathophysiology is still uncertain, alterations in the abnormal development of the frontal lobe, limbic areas, and putamen generate an imbalance between inhibition and excitation of neuronal activity. Interestingly, recent findings suggest that a disruption in neuronal connectivity is associated with neural alterations in white matter production and myelination in diverse brain regions of patients with ASD. This review is aimed to summarize the most recent evidence that supports the notion that abnormalities in the oligodendrocyte generation and axonal myelination in specific brain regions are involved in the pathophysiology of ASD. Fundamental molecular mediators of these pathological processes are also examined. Determining the role of alterations in oligodendrogenesis and myelination is a fundamental step to understand the pathophysiology of ASD and identify possible therapeutic targets. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.</p>"
182,2-s2.0-85096091655,Distinct oligodendrocyte populations have spatial preference and different responses to spinal cord injury,"<p>Mature oligodendrocytes (MOLs) show transcriptional heterogeneity, the functional consequences of which are unclear. MOL heterogeneity might correlate with the local environment or their interactions with different neuron types. Here, we show that distinct MOL populations have spatial preference in the mammalian central nervous system (CNS). We found that MOL type 2 (MOL2) is enriched in the spinal cord when compared to the brain, while MOL types 5 and 6 (MOL5/6) increase their contribution to the OL lineage with age in all analyzed regions. MOL2 and MOL5/6 also have distinct spatial preference in the spinal cord regions where motor and sensory tracts run. OL progenitor cells (OPCs) are not specified into distinct MOL populations during development, excluding a major contribution of OPC intrinsic mechanisms determining MOL heterogeneity. In disease, MOL2 and MOL5/6 present different susceptibility during the chronic phase following traumatic spinal cord injury. Our results demonstrate that the distinct MOL populations have different spatial preference and different responses to disease. © 2020, The Author(s).</p>"
183,2-s2.0-85095428436,Deficiency of microglial Hv1 channel is associated with activation of autophagic pathway and ROS production in LPC-induced demyelination mouse model,"<p>Background: Multiple sclerosis (MS) is an immune-mediated demyelinated disease of the central nervous system. Activation of microglia is involved in the pathogenesis of myelin loss. Objective: This study is focused on the role of Hv1 in regulating demyelination and microglial activation through reactive oxygen species (ROS) production after lysophosphatidylcholine (LPC)-mediated demyelination. We also explored autophagy in this process. Methods: A model of demyelination using two-point LPC injection into the corpus callosum was established. LFB staining, immunofluorescence, Western blot, and electron microscopy were used to study the severity of demyelination. Microglial phenotype and autophagy were detected by immunofluorescence and Western blot. Morris water maze was used to test spatial learning and memory ability. Results: We have identified that LPC-mediated myelin damage was reduced by Hv1 deficiency. Furthermore, we found that ROS and autophagy of microglia increased in the demyelination region, which was also inhibited by Hv1 knockout. Conclusion: These results suggested that microglial Hv1 deficiency ameliorates demyelination through inhibition of ROS-mediated autophagy and microglial phenotypic transformation. © 2020, The Author(s).</p>"
184,2-s2.0-85094677452,Anti-Axl antibody treatment reduces the severity of experimental autoimmune encephalomyelitis,"<p>Background: Multiple sclerosis is an immune-mediated disease of the central nervous system (CNS) characterized by inflammation, oligodendrocytes loss, demyelination, and damaged axons. Tyro3, Axl, and MerTK belong to a family of receptor tyrosine kinases that regulate innate immune responses and CNS homeostasis. During experimental autoimmune encephalomyelitis (EAE), the mRNA expression of MerTK, Gas6, and Axl significantly increase, whereas Tyro3 and ProS1 remain unchanged. We have shown that Gas6 is neuroprotective during EAE, and since Gas6 activation of Axl may be necessary for conferring neuroprotection, we sought to determine whether α-Axl or α-MerTK antibodies, shown by others to activate their respective receptors in vivo, could effectively reduce inflammation and neurodegeneration. Methods: Mice received either α-Axl, α-MerTK, IgG isotype control, or PBS before the onset of EAE symptoms. EAE clinical course, axonal damage, demyelination, cytokine production, and immune cell activation in the CNS were used to determine the severity of EAE. Results: α-Axl antibody treatment significantly decreased the EAE clinical indices of female mice during chronic EAE and of male mice during both acute and chronic phases. The number of days mice were severely paralyzed also significantly decreased with α-Axl treatment. Inflammatory macrophages/microglia and the extent of demyelination significantly decreased in the spinal cords of α-Axl-treated mice during chronic EAE, with no differences in the production of pro-inflammatory cytokines. α-MerTK antibody did not influence EAE induction or progression. Conclusion: Our data suggests that the beneficial effect of Gas6/Axl signaling observed in mice administered with Gas6 can be partially preserved by administering an activating α-Axl antibody, but not α-MerTK. © 2020, The Author(s).</p>"
185,2-s2.0-85094145081,Encephalopathy associated with COVID-19 in a patient with multiple sclerosis,"<p>From the beginning of COVID-19 pandemics, the involvement of patient’s nervous system with this virus is increasingly reporting. Although various reports are published on affliction of multiple sclerosis (MS) patients with SARS-CoV-2, no report has been published on brain involvement by this virus in MS patients so far. Herein, a 34-year-old patient with MS who experienced the decreased level of consciousness and encephalopathy following COVID-19 involvement has been reported. © 2020, Journal of NeuroVirology, Inc.</p>"
186,2-s2.0-85093644950,Dicrocoelium ova can block the induction phase of experimental autoimmune encephalomyelitis,"<p>Aims: This study aimed at investigating the impact of Dicrocoelium ova on experimental autoimmune encephalomyelitis (EAE) treatment in C57BL6 mice. Methods and Results: Twenty-eight C57BL/6 mice were assigned into four groups as PBS, prophylaxis (P), treatment1 (T1) and treatment2 (T2). Prior to induction of EAE in prophylaxis group and on days 7 and 18 in T1 and T2 groups, respectively, Dicrocoelium eggs were injected intraperitoneally to each mouse. The clinical score, weight changes and incidence time of EAE were recorded. IFN-γ and IL-4 expression is quantified on spleen cells. Also, histopathological study by (H&amp;E) and Toluidine-Blue (TB), and Luxol Fast Blue (LFB) were performed. The data were analysed using SPSS version 21. Mean disease scores were significantly lower in P and T1 groups than the PBS group (P =.01). IFN-γ was lower in P and T1 groups than the PBS group. The highest level of IL-4 was observed in T1 group. The total number of neuroglia cells of corpus callosum was similar in all groups, but the density increased in T1 group compared to the PBS group (P =.03). Conclusions: Dicrocoelium eggs have a great potential to stimulate immunomodulation towards treatment of EAE during the initial phase. © 2020 John Wiley &amp; Sons Ltd</p>"
187,2-s2.0-85092636994,The role of glycogen synthase kinase 3 beta in multiple sclerosis,"<p>Multiple sclerosis (MS) is an autoimmune disease of the central nervous system (CNS) that leads to progressive neurological disability due to axonal deterioration. Although MS presents profound heterogeneity in the clinical course, its underlying central mechanism is active demyelination and neurodegeneration associated with inflammation. Multiple autoimmune and neuroinflammatory pathways are involved in the demyelination process of MS. Analysis of MS lesions has shown that inflammatory genes are upregulated. Glycogen synthase kinase-3 (GSK-3) is part of the mitogen-activated protein kinase (MAPK) family and has important roles in many signaling cascades. GSK-3 is a highly conserved serine/threonine protein kinase expressed in both the central and the peripheral nervous systems. GSK-3 modulates several biological processes through phosphorylation of protein kinases, including cell signaling, neuronal growth, apoptosis and production of pro-inflammatory cytokines and interleukins, allowing adaptive changes in events such as cellular proliferation, migration, inflammation, and immunity. GSK-3 occurs in mammals in two isoforms GSK-3α and GSK-3β, both of which are common in the brain, although GSK-3α is found particularly in the cerebral cortex, cerebellum, striated hippocampus and Purkinje cells, while GSK-3β is found in all brain regions. In patients with chronic progressive MS, expression of GSK-3β is elevated in several brain regions such as the corpus callosum and cerebral cortex. GSK-3β inhibition may play a role in glial cell activation, reducing pathological pain induced by nerve injury by formalin injection. According to the role of GSK-3β in pathological conditions, the aim of this article is review of the role of GSK-3β in multiple sclerosis and inflammation of neurons. © 2020 The Authors</p>"
188,2-s2.0-85090886904,Comparative study between double inversion recovery (DIR) and fluid-attenuated inversion recovery (FLAIR) MRI sequences for detection of cerebral lesions in multiple sclerosis,"<p>Background: Multiple sclerosis (MS) is a common chronic inflammatory demyelinating disorder more common in young adults. MS is characterized mainly with white matter (WM) affection; however, considerable gray matter (GM) involvement is also noted in many patients. MRI is used for diagnosis and follow up of the disease using different pulse sequences; FLAIR imaging provides the highest sensitivity in the detection of supratentorial, juxtacortical, and the periventricular lesions but is less sensitive in the posterior fossa. A double inversion recovery (DIR) pulse sequence was recently introduced to improve the visibility of GM lesions and especially cortical lesions. The aim of this study is to assess the role of DIR sequence in the detection of brain lesions in patients with MS compared to FLAIR sequence. Results: DIR showed a significantly higher number of MS lesions in infratentorial region (2.9 ± 0.4 compared to 2.25 ± 0.3 in FLAIR) with a statistically significant difference (p = 0.002) and also in supratentorial periventricular regions (11.84 ± 8.07 in DIR and 11.31 ± 8.07 in FLAIR, p &lt; 0.001). DIR imaging also demonstrated significantly more intracortical lesions (7.12 ± 1.2 compared to 1.4 ± 0.9 in FLAIR imaging) with a statistically significant difference (p &lt; 0.001). On the other hand, corpus callosum lesions were significantly higher on FLAIR (0.84 ± 0.1) with respect to DIR imaging (0.68 ± 0.1) with a statistically significant difference in between (p = 0.025). Conclusion: DIR is a powerful conventional MRI sequence for visualization of brain lesions in patients with MS and is superior to FLAIR sequence in detecting lesions in different locations, namely cortical, periventricular, and infratentorial regions; hence, DIR can be added to the MRI protocol of MS patients or even can replace FLAIR which would be of a good diagnostic value with only 80 s added to the scan time. © 2020, The Author(s).</p>"
189,2-s2.0-85090167307,"Shikonin ameliorates experimental autoimmune encephalomyelitis (EAE) via immunomodulatory, anti-apoptotic and antioxidative activity","<p>Objectives: Multiple sclerosis is a common autoimmune inflammatory disease of the central nervous system. There are several underlying mechanisms for the pathogenesis of the disease, including inflammation, oligodendrocyte apoptosis and oxidative stress. Methods: The mechanism of action of shikonin was investigated in the C57BL/6 experimental autoimmune encephalomyelitis (EAE) model of multiple sclerosis. Key findings: The results revealed that EAE induction significantly increased the extent of demyelination in the corpus callosum tissues of the animals, while treatment of the mice with shikonin significantly decreased the extent of demyelination. Real-time polymerase chain reaction-based analysis of the brain samples from the EAE mice revealed significant enhancement in the expression levels of tumour necrosis factor-α (TNF-α), interferon-γ (IFN-γ) and Bax genes as well as a reduction in the expression levels of transforming growth factor-ß (TGF-β) and Bcl2. But, shikonin treatment significantly reduced the expression levels of TNF-α, IFN-γ and Bax. On the other hand, the expression levels of TGF-β and Bcl2 as well as the activity of glutathione peroxidase-1 (GPX-1) enzyme were significantly increased following the shikonin treatment. Conclusions: This study emphasized the immune-modulatory and antioxidative effects of shikonin, which may have an important healing effect on the severity of EAE. © 2020 Royal Pharmaceutical Society</p>"
190,2-s2.0-85089980217,Hydroxychloroquine effects on miR-155-3p and miR-219 expression changes in animal model of multiple sclerosis,"<p>Multiple sclerosis (MS) is a chronic inflammatory disease of the central nervous system which causes chronic demyelination. Hydroxychloroquine (HCQ) possess immunosuppressive and anti-inflammatory properties. The aim of this study was to investigate the effect of HCQ on miR-219 and miR-155-3p expression changes in MS-induced model. The animal model was induced by the administration of cuprizone containing food pellets (0.2%). Briefly, C57BL/6 mice were randomly divided into five groups. Group 1 received normal food and water during the study. Group 2 received cuprizone pellets for 5 weeks (demyelination phase) following one-week normal feeding during the remyelination phase. The remaining three groups received HCQ (2.5, 10 and 100 mg/kg) via drinking water during the demyelination phase. At the end of each phase, mice were deeply anesthetized, perfused with PBS through the heart, and their brains were removed. Brain sections stained with luxol fast blue and the images were analyzed. Also, the expression levels of miR-219 and miR-155-3p were evaluated by quantitative Real-Time PCR in all samples. HCQ decreased the expression of miR-155-3p and increased miR-219 expression in animals treated with 100 mg/kg of HCQ compared to the control group (p &lt; 0.0001) and the cuprizone group (p &lt; 0.0001). LFB method revealed a gradual increment of myelination in animals treated with 10 and 100 mg/kg of HCQ compared to the cuprizone group. Based on the obtained results of this study, HCQ can decrease microglial activity and increase oligodendrocye production by altering the expression of disease-associated miRNAs. [Figure not available: see fulltext.]. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.</p>"
191,2-s2.0-85089432229,Gsta4 controls apoptosis of differentiating adult oligodendrocytes during homeostasis and remyelination via the mitochondria-associated Fas-Casp8-Bid-axis,"<p>Arrest of oligodendrocyte (OL) differentiation and remyelination following myelin damage in multiple sclerosis (MS) is associated with neurodegeneration and clinical worsening. We show that Glutathione S-transferase 4α (Gsta4) is highly expressed during adult OL differentiation and that Gsta4 loss impairs differentiation into myelinating OLs in vitro. In addition, we identify Gsta4 as a target of both dimethyl fumarate, an existing MS therapy, and clemastine fumarate, a candidate remyelinating agent in MS. Overexpression of Gsta4 reduces expression of Fas and activity of the mitochondria-associated Casp8-Bid-axis in adult oligodendrocyte precursor cells, leading to improved OL survival during differentiation. The Gsta4 effect on apoptosis during adult OL differentiation was corroborated in vivo in both lysolecithin-induced demyelination and experimental autoimmune encephalomyelitis models, where Casp8 activity was reduced in Gsta4-overexpressing OLs. Our results identify Gsta4 as an intrinsic regulator of OL differentiation, survival and remyelination, as well as a potential target for future reparative MS therapies. © 2020, The Author(s).</p>"
192,2-s2.0-85089396892,Advanced MRI features in relapsing multiple sclerosis patients with and without CSF oligoclonal IgG bands,"<p>Oligoclonal IgG bands (OCB) in cerebrospinal fluid (CSF) are important in diagnosis of multiple sclerosis (MS). We evaluated the MRI features of clinically definite MS subjects with and without CSF-OCB. Relapsing MS subjects were recruited from a prospective registry in a university center. CSF-OCB were detected using isoelectric focusing and lgG-specific immunofixation. MRI metrics including brain volumes, lesion volumes and microstructural measures, were analyzed by FMRIB Software Library (FSL) and Statistical Parametric Mapping (SPM). Seventy-five subjects with relapsing MS were analyzed. Forty-four (59%) subjects had an interval MRI at around 1 year. CSF-OCB were detected in 46 (61%) subjects. The OCB-positive group had a higher proportion of cerebellar lesions than the OCB-negative group (23.9% vs. 3.4%, p = 0.057). Except for amygdala volumes which were lower in the OCB-positive group (p = 0.034), other regional brain volumes including the subcortical deep gray matter and corpus callosum were similar. The two groups also showed comparable brain atrophy rate. For DTI, the OCB-positive group showed significantly higher mean diffusivity (MD) value in perilesional normal-appearing white matter (p = 0.043). Relapsing MS patients with and without CSF-OCB shared similar MRI features regarding volumetric analyses and DTI microstructural integrity. © 2020, The Author(s).</p>"
193,2-s2.0-85087803122,Theory of mind across psychiatric diagnoses–A clinical perspicacity,<p>[No abstract available]</p>
194,2-s2.0-85087653157,A time-dependent diffusion MRI signature of axon caliber variations and beading,"<p>MRI provides a unique non-invasive window into the brain, yet is limited to millimeter resolution, orders of magnitude coarser than cell dimensions. Here, we show that diffusion MRI is sensitive to the micrometer-scale variations in axon caliber or pathological beading, by identifying a signature power-law diffusion time-dependence of the along-fiber diffusion coefficient. We observe this signature in human brain white matter and identify its origins by Monte Carlo simulations in realistic substrates from 3-dimensional electron microscopy of mouse corpus callosum. Simulations reveal that the time-dependence originates from axon caliber variation, rather than from mitochondria or axonal undulations. We report a decreased amplitude of time-dependence in multiple sclerosis lesions, illustrating the potential sensitivity of our method to axonal beading in a plethora of neurodegenerative disorders. This specificity to microstructure offers an exciting possibility of bridging across scales to image cellular-level pathology with a clinically feasible MRI technique. © 2020, The Author(s).</p>"
195,2-s2.0-85087423145,Cognitive impairment in benign multiple sclerosis: a multiparametric structural and functional MRI study,"<p>Introduction: The substrates of cognitive impairment in benign MS (BMS) still need to be identified. We investigated whether cognitive impairment in BMS patients is associated with specific patterns of brain structural and functional abnormalities. Methods: Thirty-seven BMS patients (EDSS score ≤ 3.0 and disease duration ≥ 15 years) and 50 healthy controls (HC) were studied. In BMS patients, a cognitive impairment index (CII) was derived. Gray matter (GM) volumes, white matter (WM) fractional anisotropy (FA) and resting-state (RS) functional connectivity (FC) were investigated for whole-brain relevant regions (cortex, lobes, subcortical nuclei, fiber tracts) and functional networks. Univariate and multivariate analyses identified independent predictors of cognitive impairment. Results: In BMS, median CII was 9 (IQR: 4–16). Compared to HC, BMS patients showed reduced WM FA, GM atrophy and increased RS FC in fronto-temporo-parietal regions. At multivariate analysis, percentage of T2-lesions of the corpus callosum, reduced posterior corona radiata (PCR) FA and caudate nucleus atrophy were independent predictors of worse CII. A multivariate model identified reduced PCR FA (R<sup>2</sup> = 0.39; p = 0.001) as the only predictor of CII. Conclusions: Cognitive impairment in BMS is associated with structural damage of relevant brain areas. WM damage of parietal regions was the predominant predictor of worse cognitive performance in these patients. © 2020, Springer-Verlag GmbH Germany, part of Springer Nature.</p>"
196,2-s2.0-85085329609,Reciprocal Influences of HIV and Cannabinoids on the Brain and Cognitive Function,"<p>Globally, cannabis is the most commonly used illicit drug, with disproportionately high use among persons with HIV. Despite advances in HIV care, nearly half of persons living with HIV continue to experience neurocognitive deficits or impairments that may have negative impacts on their daily function. Chronic cannabis use may play a role in the development or exacerbation of these impairments. Here we present a review summarizing existing research detailing the effect of cannabis use associated with the neuropathogenesis of HIV. We examine evidence for possible additive or synergistic effects of HIV infection and cannabis use on neuroHIV in both the preclinical and adult human literatures, including in vitro studies, animal models, clinical neuroimaging research, and studies examining the cognitive effects of cannabis. We discuss the limitations of existing research, including methodological challenges involved with clinical research with human subjects. We identify gaps in the field and propose critical research questions to advance our understanding of how cannabis use affects neuroHIV. [Figure not available: see fulltext.] © 2020, Springer Science+Business Media, LLC, part of Springer Nature.</p>"
197,2-s2.0-85081974371,Fatigue in multiple sclerosis: Does the functional or structural damage prevail?,"<p>Fatigue in multiple sclerosis (MS) is a highly invalidating symptom, lacking efficacious drugs. This topical review aims at assessing the signs in the literature of functional versus structural damage prevalence at the origin of MS fatigue by focusing on papers that assessed the two counterparts in the same patients, paying attention that the fatigue levels do not correlate with clinical severity. We summarize and discuss evidence of increased levels of fatigue occurring together with the alterations of functional connectivity at multiple levels, in the absence of any relationship with lesion load and local atrophy of the involved structures. Specifically, neuronal communication mainly altered in the corticomuscular synchronizations, between hemispheric homologs and in the resting-state networks involved in emotion (cingulate cortex) and effort-reward balance (striatum and inferior parietal lobule). Finally, given the functional prevalence in neuronal network alterations at the origin of fatigue in MS, we highlight the relevance of developing treatments aiming at compensating the neuronal electric communication dysfunctions. © The Author(s), 2020.</p>"
198,2-s2.0-85078054376,"Dose-dependent effect of cannabinoid WIN-55,212-2 on myelin repair following a demyelinating insult","<p>Dysfunctions in the endocannabinoid system have been associated with experimental animal models and multiple sclerosis patients. Interestingly, the endocannabinoid system has been reported to confer neuroprotection against demyelination. The present study aims to assess the effects of the cannabinoid agonist WIN-55,212-2 in cuprizone fed animals on myelin repair capacity. Animals exposed to cuprizone were simultaneously treated withWIN-55,212-2, behaviorally tested and finally the corpus callosum was exhaustively studied by Western blotting, qRT-PCR and a myelin staining procedure. We report that the long-term administration of WIN-55,212-2 reduced the global amount of CB<sub>1</sub> protein. Histological analysis revealed clear demyelination after being fed cuprizone for three weeks. However, cuprizone-fed mice subjected to 0.5 mg/Kg of WIN-55,212-2 displayed no differences when compared to controls during demyelination, although there was a robust increase in the myelinated axons during the remyelination phase. These animals displayed better performance on contextual fear conditioning which was in turn non-attributable to an antinociceptive effect. In contrast, a 1 mg/Kg dosage caused a remarkable demyelination accompanied by limited potential for myelin repair. Upon drug administration while mice ongoing demyeliniation, the expression of Aif1 (microglia) and Gfap (astrocytes) followed a dose-dependent manner whereas the expression of both markers was apparently attenuated during remyelination. Treatment with vehicle or 0.5 mg/Kg of the drug during demyelination increased the expression of Pdgfra (oligodendrocyte precursor cells) but this did not occur when 1 mg/Kg was administered. In conclusion, the drug at 0.5 mg/Kg did not alter myelin architecture while 1 mg/Kg had a deleterious effect in this model. © 2020, The Author(s).</p>"
199,2-s2.0-85096752450,Ferroptosis mediates cuprizone-induced loss of oligodendrocytes and demyelination,"<p>Multiple sclerosis (MS) is a chronic demyelinating disease of the CNS. Cuprizone (CZ), a copper chelator, is widely used to study demyelination and remyelination in the CNS, in the context of MS. However, the mechanisms underlying oligodendrocyte (OL) cell loss and demyelination are not known. As copper-containing enzymes play important roles in iron homeostasis and controlling oxidative stress, we examined whether chelating copper leads to disruption of molecules involved in iron homeostasis that can trigger iron-mediated OL loss. We show that giving mice (male) CZ in the diet induces rapid loss of OL in the corpus callosum by 2 d, accompanied by expression of several markers for ferroptosis, a relatively newly described form of iron-mediated cell death. In ferroptosis, iron-mediated free radicals trigger lipid peroxidation under conditions of glutathione insufficiency, and a reduced capacity to repair lipid damage. This was further confirmed using a small-molecule inhibitor of ferroptosis that prevents CZ-induced loss of OL and demyelination, providing clear evidence of a copper-iron connection in CZ-induced neurotoxicity. This work has wider implications for disorders, such as multiple sclerosis and CNS injury. Copyright © 2020 the authors</p>"
200,2-s2.0-85096780029,Low-Density Lipoprotein Receptor-Related Protein 1 (LRP1) Is a Negative Regulator of Oligodendrocyte Progenitor Cell Differentiation in the Adult Mouse Brain,"<p>Low-density lipoprotein receptor-related protein 1 (LRP1) is a large, endocytic cell surface receptor that is highly expressed by oligodendrocyte progenitor cells (OPCs) and LRP1 expression is rapidly downregulated as OPCs differentiate into oligodendrocytes (OLs). We report that the conditional deletion of Lrp1 from adult mouse OPCs (Pdgfrα-CreER :: Lrp1<sup>fl/fl</sup>) increases the number of newborn, mature myelinating OLs added to the corpus callosum and motor cortex. As these additional OLs extend a normal number of internodes that are of a normal length, Lrp1-deletion increases adult myelination. OPC proliferation is also elevated following Lrp1 deletion in vivo, however, this may be a secondary, homeostatic response to increased OPC differentiation, as our in vitro experiments show that LRP1 is a direct negative regulator of OPC differentiation, not proliferation. Deleting Lrp1 from adult OPCs also increases the number of newborn mature OLs added to the corpus callosum in response to cuprizone-induced demyelination. These data suggest that the selective blockade of LRP1 function on adult OPCs may enhance myelin repair in demyelinating diseases such as multiple sclerosis. © Copyright © 2020 Auderset, Pitman, Cullen, Pepper, Taylor, Foa and Young.</p>"
201,2-s2.0-85097291813,Evaluation of neuroprotective effects of alpha-tocopherol in cuprizone-induced demyelination model of multiple sclerosis,"<p>Background and Purpose: Multiple sclerosis (MS) is an autoimmune disorder characterized by demyelination and axonal loss. Quantitative estimation of behavioral, locomotor, and histological changes following the use of alpha-tocopherol (AT) in the animal model of MS have not been reported. The present study was planned to evaluate whether AT can improve sensorimotor dysfunction and reduce demyelination in the cuprizone (CPZ)-induced rat model of MS. Experimental approach: Female Sprague-Dawley rats (8 weeks) were fed with cuprizone diet for 5 weeks followed by intraperitoneal injections of alpha-tocopherol (100 mg/Kg) or PBS for 2 weeks (groups E1 and E2, n = 8). Group C (n = 8) was fed with normal pellets followed by intraperitoneal doses of PBS. Open-field test and beam walking were carried out on every 10<sup>th</sup>day. The mean area of demyelination in the corpus callosum was quantified in Luxol<sup>®</sup>fast blue (LFB) stained histological sections of the forebrain. Qualitative grading for relative changes in the stains of myelinated fibers was also done. Findings/Results: During withdrawal of CPZ, AT treatment increased the average speed by 22% in group E1, compared to group E2 (P &lt; 0.05). The mean time to walk the beam was reduced in group E1 by 2.6% compared to group E2 (P &lt; 0.05). The rearing frequency was increased in group E1 during week 6-7 compared to that in the period of CPZ treatment. The mean area of demyelination in the corpus callosum showed a 12% reduction in group E1 compared to group E2 (P &lt; 0.05). Conclusion and implications: Short-term AT therapy showed improvement in motor dysfunction and reduction of demyelination in the animal model of MS. © 2020 Wolters Kluwer Medknow Publications. All rights reserved.</p>"
202,2-s2.0-85095842988,Combining magnetization transfer ratio mri and quantitative measures of walking improves the identification of fallers in MS,"<p>Multiple sclerosis (MS) impacts balance and walking function, resulting in accidental falls. History of falls and clinical assessment are commonly used for fall prediction, yet these measures have limited predictive validity. Falls are multifactorial; consideration of disease-specific pathology may be critical for improving fall prediction in MS. The objective of this study was to examine the predictive value of clinical measures (i.e., walking, strength, sensation) and corticospinal tract (CST) MRI measures, both discretely and combined, to fall status in MS. Twenty-nine individuals with relapsing-remitting MS (mean ± SD age: 48.7 ± 11.5 years; 17 females; Expanded Disability Status Scale (EDSS): 4.0 (range 1–6.5); symptom duration: 11.9 ± 8.7 years; 14 fallers) participated in a 3T brain MRI including diffusion tensor imaging and magnetization transfer ratio (MTR) and clinical tests of walking, strength, sensation and falls history. Clinical measures of walking were significantly associated with CST fractional anisotropy and MTR. A model including CST MTR, walk velocity and vibration sensation explained &gt;31% of the variance in fall status (R<sup>2</sup> = 0.3181) and accurately distinguished 73.8% fallers, which was superior to stand-alone models that included only MRI or clinical measures. This study advances the field by combining clinical and MRI measures to improve fall prediction accuracy in MS. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.</p>"
203,2-s2.0-85091232681,“A case report: Co-occurrence of cerebral amyloid angiopathy and multiple sclerosis”,"<p>Cerebral amyloid angiopathy (CAA) is a chronic pathological condition characterized by progressive accumulation of amyloid protein in the wall of cerebral blood vessels, both leptomeningeal and cortical. That may result in the development of such conditions as microaneurysms, hemorrhagic, ischaemic brain injury and contribute to cognitive impairment. We herein report a case of Iowa-type hereditary cerebral amyloid angiopathy (CAA) mutation diagnosed with MS. The family of the reported patient had performed genetic testing due to the history of intracerebral hemorrhage. Sequence analysis of exon 17 of the APP gene showed the presence of the D694N g.275272 G &gt; A (c.2080 G &gt; A) mutation, which caused the substitution of aspartate for aspargine at position 694 of APP. Alike the discussed patient, this mutation has been found in other family members in an autosomal dominant pattern of inheritance. Contrary to the rest of the family, the reported patient has been diagnosed with multiple sclerosis based on McDonald criteria. Recent studies shed light on the possible link between the APP accumulation and MS progression. It has been indicated that amyloid can prove a vital role in neuroimmunology, whereas the accumulation of APP in the CNS has been suggested to be a potential biomarker for the progression of MS. Moreover, the amyloid positron-emission tomography (amyloid-PET) has been demonstrated to serve as a diagnostic tool for establishing the degree of demyelination and remyelination in MS. Even though, one swallow does not make a summer, this finding would be another step forward in the understanding of pathological processes underlying the pathogenesis of MS. © 2020 Elsevier B.V.</p>"
204,2-s2.0-85091060114,Signal alterations of glutamate-weighted chemical exchange saturation transfer MRI in lysophosphatidylcholine-induced demyelination in the rat brain,"<p>Purpose: To compare in vivo glutamate-weighted chemical exchange saturation transfer (GluCEST-weighted) signal changes between in a rat model of demyelinated multiple sclerosis and control groups. Procedures: Using a pre-clinical 7 T magnetic resonance imaging (MRI) system, CEST imaging was applied to a toxin (lysophosphatidylcholine; LPC) induced rat (MS<sub>LPC</sub>) and control (CTRL) groups to compare in vivo glutamate signal changes. The GluCEST-weighted signals were analyzed based on the magnetization transfer ratio asymmetry approach at 3.0 ppm on the region-of-interests (ROIs) in the corpus callosum and hippocampus at each hemispheric region. Results: GluCEST-weighted signals were significantly changed between the CTRL and MS<sub>LPC</sub> groups, while higher glutamate signals were indicated in the MS<sub>LPC</sub> than the CTRL group ([MS<sub>LPC</sub> / CTRL]; hippocampus: [6.159 ± 0.790 / 4.336 ± 0.446] and corpus callosum: [-3.545 ± 0.945 / -6.038 ± 0.620], all p = 0.001). Conclusions: Our results show increased GluCEST-weighted signals in the LPC-induced demyelination rat brain compared with control. GluCEST-weighted imaging could be a useful tool for defining a biomarker to estimate the glutamate-related metabolism in MS. © 2020 Elsevier Inc.</p>"
